	movie_id	subject	object
5286	2528153	Anna	Chris
5287	1094719	Takeo	Kayako Saeki
5288	1094719	Kayako Saeki	Takeo
5289	1094719	Emma	Matthew
5290	1094719	Matthew	Jennifer
5291	1094719	Jennifer	Matthew
5292	1094719	Matthew	Emma
5293	142469	Jeffrey Wigand	Liane
5294	142469	Williamson	Liane
5295	142469	Liane	Lowell Bergman
5296	142469	Lowell Bergman	Liane
5297	35729649	Gabby	Mike Zavala Jr.
5298	35729649	Janet	Brian Taylor
5299	35729649	Brian Taylor	Janet
5300	35729649	Mike Zavala Jr.	Gabby
5301	19820048	Charles Darwin	Emma
5302	24166322	Max Poulton	Carol
5303	24777060	Teresa	Patrick Hazeltine
5304	24777060	Patrick Hazeltine	Teresa
5305	14230475	Mrs Hartridge	Rachel
5306	14230475	Tom Oakley	Rachel
5307	14230475	Rachel	Mrs Hartridge
5308	14230475	Will	Rachel
5309	13277969	Krishna Marries Satyabhama	Jambavathi
5310	13277969	Jambavathi	Krishna Marries Satyabhama
5311	6788669	Meredith	Mary
5312	6788669	Jackie	Mary
5313	35030619	Dottie	Barb
5314	35030619	Barb	Dottie
5315	33773876	Leland Hoffman	Cathy
5316	36060525	Maria	Terry O'Neal
5317	36060525	Terry O'Neal	Maria
5318	358363	John Lawless	Cordelia
5319	2060350	Huntington Bailey	Allida
5320	2510440	Paresh Chandra Dutt	Giribala Dutt
5321	9957782	Tati Benitez	Diego Armando Maradona
5322	27726042	Ayaka	Kenji
5323	5461236	Tony	Joan
5324	5461236	Martin	Joan
5325	1584981	Sam	Lady Henrietta
5326	591310	Carola	Preston
5327	591310	Preston	Carola
5328	2187291	Bruce Campbell	Jackie
5329	9367905	Amy Pierson	Paul
5330	21909087	Willy	Chris Miller
5331	27728090	Prasad	Seeta
5332	709318	Walter	Joanna Eberhart
5333	709318	Mike	Claire
5334	709318	Joanna Eberhart	Walter
5335	31513994	Simone	Lilly
5336	31513994	Lilly	Simone
5337	31513994	Frank Lange	Simone
5338	21425682	Isaiah Zagar	Julia
5339	7690397	Nora	John Curtis
5340	7690397	John Curtis	Nora
5341	26145440	Sage Bhrigu	Sri Lakshmi
5342	26145440	Sri Lakshmi	Sage Bhrigu
5343	14250331	Zara Kampani	Jatin
5344	22342112	Charles	Trish Kent
5345	22342112	Trish Kent	Charles
5346	1045457	Little Mary	Sylvia Llewelyn Davies
5347	1045457	Sylvia Llewelyn Davies	Little Mary
5348	27594853	Kathleen	Eric Bury
5349	27594853	Eric Bury	Kathleen
5350	31623179	Melanie	Evan
5351	35881378	Sam Ward	Logan Keliher
5352	10178441	White	Clara
5353	24283167	Murthy	Kalyani
5354	20857007	Matthew	Veronica
5355	15579410	Juanita	Ramiro
5356	15579410	Ramiro	Juanita
5357	16770876	Max Payne	Michelle
5358	3766451	Gabby	Steve
5359	3766451	Annie	Steve
5360	3766451	Steve	Gabby
5361	36036213	Clint Goodman	Joanna
5362	36036213	Joanna	Clint Goodman
5363	8921059	Kani	Meya
5364	4569027	Lata Srivastava	P K Srivastava
5365	31832848	Wilbur	Jessie
5366	31832848	Jessie	Wilbur
5367	6810072	Reena	Rajeev Samra
5368	6810072	Rajeev Samra	Reena
5369	34638152	Bharath	Chitralekha
5370	2010489	Jill Johnson	Stephen
5371	2010489	Stephen	Jill Johnson
5372	28326154	John Bradshaw	Katherine
5373	28326154	Katherine	John Bradshaw
5374	7532215	Joe Leaphorn	Emma
5375	16248850	Harry	Edna
5376	16248850	Edna	Harry
5377	1822067	Richard Kimble	Helen
5378	29246589	Saji Crossroad	Linda
5379	35033607	James	Bridget
5380	35033607	Bridget	James
5381	2077360	James Ballard	Catherine
5382	10628777	Raja Ravindra	Bhanupriya
5383	10628777	Soundarya	Mohanbabu
5384	10628777	Mohanbabu	Soundarya
5385	12319656	Elizabeth	Ben Rumson
5386	12319656	Ben Rumson	Elizabeth
5387	9962261	Simran	Vijayakanth
5388	9962261	Vijayakanth	Simran
5389	22061565	Lonzo Choat	Ludie
5390	22061565	Ludie	Lonzo Choat
5391	43566	Vincent Hanna	Justine
5392	43566	Justine	Vincent Hanna
5393	30210647	Sarasa	Prabhakara Menon
5394	30210647	Prabhakara Menon	Sarasa
5395	27296947	Sako	Diminga
5396	8931289	Rachel	Michael Chambers
5397	8931289	Michael Chambers	Rachel
5398	171588	However Ray	Blanche Williams
5399	171588	Blanche Williams	However Ray
5400	35814405	Kamesh	Hema
5401	35814405	Thikkal Reddy	Hema
5402	6127063	Clive	Eva
5403	6127063	Eva	Clive
5404	204839	Fred Madison	Renee
5405	204839	Renee	Fred Madison
5406	20396076	Gwen blackmail Dolly	Steve Crandall
5407	20396076	Steve Crandall	Gwen blackmail Dolly
5408	20636989	Appleby	Eleanor
5409	28218079	Elpida	Periklos
5410	28218079	Periklos	Elpida
5411	10707025	Subodh	Nanda
5412	36019569	Finn	Magnus
5413	15945947	Lorenzo Mancini	Irene
5414	6722354	Arthur Tate	Baroness
5415	1260445	Lloyd	Connie
5416	2046787	Sylvia	Larry Abbot
5417	2046787	Charles	Susan
5418	2046787	Pfister	Larry Abbot
5419	2046787	Susan	Charles
5420	2046787	Sylvia	Susan
5421	2046787	Larry Abbot	Susan
5422	2046787	Pfister	Susan
5423	2046787	Larry Abbot	Sylvia
5424	2046787	Sylvia	Rachel
5425	2046787	Rachel	Charles
5426	2046787	Pfister	Rachel
5427	2046787	Sylvia	Charles
5428	2046787	Larry Abbot	Charles
5429	2046787	Rachel	Sylvia
5430	2046787	Pfister	Charles
5431	2046787	Charles	Larry Abbot
5432	2046787	Pfister	Sylvia
5433	2046787	Rachel	Pfister
5434	1865502	Hibbing Goodhue	Lauren
5435	29260374	Philip Manavaalan	Cecily
5436	29260374	Cecily	Philip Manavaalan
5437	334865	Honey Parker	Harry
5438	334865	Nancy Archer	Harry
5439	334865	Harry	William Hudson
5440	334865	William Hudson	Harry
5441	11544460	Ethel	Humphrey
5442	11544460	Sal	Allegra
5443	11544460	Humphrey	Ethel
5444	28903466	Dave Lockwood	Jamie
5445	28903466	Jamie	Mitch Planko Jr.
5446	28903466	Mitch Planko Jr.	Jamie
5447	4836948	Kay Miniver	Clem
5448	4836948	Clem	Kay Miniver
5449	12673724	Eli	Susie
5450	12673724	Susie	Eli
5451	6109201	Esther	Frank Severence
5452	6109201	Frank Severence	Esther
5453	34679734	Gambir	Talyda
5454	34679734	Talyda	Gambir
5455	12929755	Madhav Singh	Suchitra
5456	12929755	Suchitra	Madhav Singh
5457	976512	Brad Majors	Janet
5458	976512	Janet	Brad Majors
5459	33471439	Chandrasekhar	Deepthi
5460	14556686	Alisha	Gallant III
5461	14556686	Gallant III	Alisha
5462	25977327	Ramachandran	Sharada
5463	18895191	Lady Jean	Percival
5464	35485636	Raja	Valli
5465	35485636	Valli	Raja
5466	1284106	Fred Wright	Diana Barry
5467	19691404	Annamalai	Alamelu
5468	19691404	Alamelu	Annamalai
5469	19691404	Chandra	Raja
5470	19691404	Raja	Chandra
5471	30547342	Amanda	Richard
5472	30547342	Amanda	Harry
5473	7725128	Guido the Gypsy	Michael Stuart
5474	7725128	Michael Stuart	Guido the Gypsy
5475	10642431	Zoe	Bill Tilghman
5476	10642431	Bill Tilghman	Zoe
5477	24803002	Henry Segarra	Gladys Gutiérrez
5478	24803002	Gladys Gutiérrez	Henry Segarra
5479	29034986	Suzanne	Hosni Mubarak
5480	29034986	Hosni Mubarak	Uday Hussein
5481	29034986	Hosni Mubarak	Suzanne
5482	32216249	Baek	Yun
5483	2455295	Walter	Patricia
5484	21149183	Haruko Sugimura	Fujihachiro
5485	21149183	Fujihachiro	Haruko Sugimura
5486	686213	Anita	Greg Randazzo
5487	22969169	Paul Hodges	Debbie
5488	22969169	Debbie	Paul Hodges
5489	4673170	Preminger	Wolfie
5490	4673170	Preminger	Dominick
5491	4673170	Anneliese	Julian
5492	4673170	Preminger	Serafina
5493	4673170	Dominick	Julian
5494	4673170	Preminger	Anneliese
5495	4673170	Julian	Anneliese
5496	4673170	Preminger	Julian
5497	4673170	Wolfie	Julian
5498	12535736	Les Daniels	Erin
5499	16639443	Rachel	Tom
5500	16639443	Tom	Rachel
5501	3745465	Kirsty Cotton	Trevor
5502	3745465	Trevor	Kirsty Cotton
5503	33931331	Cynthia	Mar
5504	33931331	Angelie	Norman
5505	33931331	Norman	Angelie
5506	33931331	Mar	Cynthia
5507	3414692	Aguiluz	Ravenum
5508	3546329	Cora Lee Collins	Milford Farnsworth
5509	3546329	Milford Farnsworth	Cora Lee Collins
5510	31240952	Sathya	Shyaam
5511	31240952	Shyaam	Sathya
5512	11827016	Remy	Carol
5513	19036635	Candy Markham	Gillian
5514	5856167	Sravani	Arjun
5515	5856167	Arjun	Sandhya
5516	5856167	Arjun	Sravani
5517	5856167	Sandhya	Arjun
5518	2639650	Dick Liddil	Zee James
5519	2639650	Zee James	Dick Liddil
5520	2639650	Bob	Zee James
5521	2639650	Jesse James	Zee James
5522	1924012	Peter Skellen	Jenny
5523	1924012	Jenny	Peter Skellen
5524	2511602	John Dolittle	Lisa
5525	2511602	Lisa	John Dolittle
5526	690868	Kirby Yorke	Kathleen
5527	2574924	Leonetta	Alonzo Stevens
5528	2574924	Alonzo Stevens	Leonetta
5529	6852645	Siva	Karthik
5530	6852645	Sruthy	Karthik
5531	6852645	Siva	Sathya
5532	6852645	Karthik	Sathya
5533	6852645	Karthik	Sruthy
5534	6852645	Sathya	Karthik
5535	6852645	Siva	Sruthy
5536	3130706	Junior	Charisse
5537	3130706	Junior	Lucille
5538	6542034	Diana	Prince Charles
5539	469520	Jules	Ann
5540	6768671	Kalyani	Venkat
5541	6768671	Venkat	Kalyani
5542	6878047	Joanna Mills	Annie
5543	18627879	Nick	Ruth
5544	18627879	Nick	Barbara
5545	29717684	Dan Reed	Kristen
5546	29717684	Kristen	Dan Reed
5547	35054529	Young - hee	Chul - soo
5548	35054529	Chul - soo	Young - hee
5549	24646437	Mohini	Jagathalapradhapan
5550	24646437	Jagathalapradhapan	Mohini
5551	3365741	Sung Tse - Ho	Jackie
5552	15521281	Marjan	Aman
5553	2217954	Vic DeSalvo	Francine
5554	2217954	Francine	Vic DeSalvo
5555	1047447	Bernard	Manon de Florette
5556	1047447	Manon de Florette	Bernard
5557	5125735	Victor Frankenstein	Elise
5558	5125735	Elise	Victor Frankenstein
5559	5125735	Walter Wolfram	Elise
5560	198061	Amos Hart	Roxie Hart
5561	18499684	Gordon Jones	Liza
5562	18499684	Liza	Gordon Jones
5563	10956510	Chowdry Sarang	Chand
5564	10956510	Chand	Chowdry Sarang
5565	1812238	Hilary	Meg
5566	5733324	Monty Capuletti	Rose
5567	5733324	Rose	Monty Capuletti
5568	1267713	Charles	Grace Stewart
5569	1267713	Grace Stewart	Charles
5570	2199657	Nancy	Jim Masters
5571	2199657	Nancy	Sam Sloane
5572	2199657	Jim Masters	Sam Sloane
5573	2199657	Sam Sloane	Nancy
5574	2199657	Jim Masters	Nancy
5575	7266768	Emily	Floyd Preston
5576	7266768	Floyd Preston	Emily
5577	23205788	Mansi	Shekhar
5578	23205788	Shekhar	Mansi
5579	32321619	Juhi	Raj
5580	32321619	Raj	Juhi
5581	16166862	Eashwari	Ilango
5582	16166862	Ilango	Eashwari
5583	34243460	Ramya	Vaastu Subramanyam L.B. Sriram
5584	34243460	Vaastu Subramanyam L.B. Sriram	Ramya
5585	2245035	Lorrie Benson	Cort Benson
5586	2245035	Cort Benson	Lorrie Benson
5587	14719302	Rajesh Agarwal	Geeta
5588	1495709	Jim Carter	Rosaleen
5589	22281789	Dean Martin	Betty
5590	9691493	Kavita Prasad	Suresh
5591	9691493	Suresh	Kavita Prasad
5592	9691493	Manju	Suresh
5593	6425079	John Converse	Marge
5594	6425079	Marge	John Converse
5595	2360074	Ramesh	Ganga
5596	28273975	Howard Trent	Irene Trent
5597	28273975	Irene Trent	Howard Trent
5598	32817974	Laurette	David Graham
5599	32817974	David Graham	Laurette
5600	14489554	William Gordon	Lucy
5601	3593930	Ramesan Nair	Lekha
5602	3635829	Joey Gazelle	Teresa
5603	3635829	Teresa	Joey Gazelle
5604	35829183	Maude	Pierre Sanchez
5605	35829183	Pierre Sanchez	Maude
5606	26284851	Iangul	Katia
5607	26284851	Katia	Iangul
5608	7450532	Hareendhran	Sandhya
5609	7450532	Sandhya	Srikumar
5610	7450532	Srikumar	Sandhya
5611	7450532	Sandhya	Hareendhran
5612	27117416	Tom Armstrong	Kelly
5613	27117416	Kelly	Tom Armstrong
5614	27117416	Ryan Alba	Kelly
5615	6664274	Jalaja	Kailash
5616	6664274	Kailash	Jalaja
5617	6664274	Janaki	Thenali
5618	6664274	Thenali	Janaki
5619	27653033	Misaki	Ken'ichi
5620	27653033	Ken'ichi	Misaki
5621	9462004	Annie Marsh	Stephen
5622	6014292	Clay Bidwell	Amanda
5623	14529906	Vasudev Gujral	Yashoda
5624	14529906	Renuka	Manohar Singh
5625	14529906	Manohar Singh	Renuka
5626	14529906	Yashoda	Rohan Yadav
5627	14529906	Rohan Yadav	Yashoda
5628	3339200	Lucy	Wayne Talbot
5629	3339200	Wayne Talbot	Lucy
5630	8600276	Carol Hammond	Frank
5631	8600276	Frank	Carol Hammond
5632	19392462	Pattabi	Hema
5633	19392462	Hema	Pattabi
5634	1836615	Martin	Karin
5635	1836615	Karin	Martin
5636	35485637	Gayatri	Vasanth
5637	28922481	Rick	Marisa
5638	28922481	Marisa	Rick
5639	10241319	Noel	Cynthia
5640	10241319	Cynthia	Noel
5641	5764903	Zachariah	Mary
5642	5764903	Mary	Zachariah
5643	5764903	John the Baptist	Zachariah
5644	5764903	Elizabeth	Zachariah
5645	9594023	Maggie	Pink Gresham
5646	9594023	Pink Gresham	Maggie
5647	26792591	James Fraser	Eliza Fraser
5648	854942	Bob Wolverton	Mimi
5649	7169030	Ted	Kitty
5650	7169030	Kitty	Ted
5651	35808039	Rafael	Teresa
5652	113442	Trudy	Gordo Cooper
5653	113442	Gordo Cooper	Trudy
5654	113442	Chuck Yeager	Glennis
5655	113442	Glennis	Chuck Yeager
5656	113442	John Glenn	Annie
5657	113442	Annie	John Glenn
5658	4440305	Connor MacLeod	Brenda Wyatt MacLeod
5659	37478048	Asha	Anand Verma
5660	37478048	Anand Verma	Asha
5661	1987419	Revathi	Ravunni Menon
5662	1987419	Ravunni Menon	Revathi
5663	80538	Robert	Virginia Cunningham
5664	80538	Virginia Cunningham	Robert
5665	6504302	Sarah	Jannik
5666	6504302	Jannik	Sarah
5667	11517830	Rick Bonner	Jo
5668	11517830	Jo	Rick Bonner
5669	11517830	Blair	Tad Warner
5670	11517830	Tad Warner	Blair
5671	31409517	John Ryan	Claudia
5672	3601408	Margo	Jeff Cameron
5673	3601408	Jeff Cameron	Julie
5674	3601408	Julie	Jeff Cameron
5675	14645904	Vicki	Fred Moore
5676	14645904	Fred Moore	Vicki
5677	2560398	Marja	Eriksson
5678	2560398	Eriksson	Marja
5679	242104	Gordon Urquhart	Stella
5680	34004383	Emma Nash	David
5681	20053344	Söfren	Margarete Pedersdotter
5682	32880567	Jack Warren	Mrs Renshay
5683	32880567	Mrs Renshay	Jack Warren
5684	30578992	Julie	Ned
5685	30578992	Ned	Julie
5686	30578992	Simon	Julie
5687	16435377	Bindiya	Billu
5688	16435377	Billu	Bindiya
5689	585172	Irene	Burke
5690	585172	Burke	Irene
5691	17360238	Parag	Karishma
5692	17360238	Kareena	Jayesh
5693	17360238	Karishma	Parikshit
5694	17360238	Jayesh	Karishma
5695	17360238	Parag	Kareena
5696	17360238	Jayesh	Kareena
5697	17360238	Jayesh	Parikshit
5698	17360238	Ballu Singh	Sweety
5699	1485644	Terry Scott	David Campbell
5700	10746939	Ellen	Henry Tawes
5701	10746939	Henry Tawes	Ellen
5702	3669763	Bobby Woodkin	Dana McThomas
5703	3669763	Dana McThomas	Bobby Woodkin
5704	18392617	Max Dire	Liza
5705	18392617	Jim Sheldon	Liza
5706	18392617	Liza	Jim Sheldon
5707	8029508	Jimmy Takata	Mary
5708	21331491	Raymunda	Don Gastón
5709	21331491	Lucerito	Don Gastón
5710	6612094	Meades	Hannah
5711	24553685	Sunil Gupta	Aarti
5712	17410037	Jose Mojica Marins	Lucia
5713	17410037	Lucia	Jose Mojica Marins
5714	17410037	Alvaro	Lucia
5715	18901478	Sam Reide	Elizabeth
5716	18901478	Elizabeth	Sam Reide
5717	7517533	Eleanor	Arthur Critchit
5718	7517533	Arthur Critchit	Eleanor
5719	27381786	Isaac	Señor Blasco
5720	27381786	Señor Blasco	Isaac
5721	35082998	Shenbagam	Vivek
5722	35082998	Meena	Viswanathan
5723	35082998	Vivek	Shenbagam
5724	35082998	Viswanathan	Ramamoorthy
5725	35082998	Viswanathan	Meena
5726	35082998	Ramamoorthy	Shenbagam
5727	35082998	Shenbagam	Ramamoorthy
5728	11437048	Dean Miller	Anna
5729	11437048	Anna	Dean Miller
5730	18849366	Queen Manohari	Marthandan
5731	18849366	Marthandan	Queen Manohari
5732	6795138	Sathya Vasanth	Devayani
5733	6795138	Devayani	Sathya Vasanth
5734	3612689	Alexis Pederas	Julian March
5735	3612689	Julian March	Alexis Pederas
5736	10419077	Kedarnath Bhargav	Laxmi
5737	33096336	Pat	Linda
5738	24603977	Amina	Avaran
5739	24603977	Kadeeja	Amina
5740	24603977	Avaran	Kadeeja
5741	24603977	Avaran	Amina
5742	24603977	Mohammed Kakka	Amina
5743	24603977	Kadeeja	Avaran
5744	4738951	Linnet Ridgeway	Simon Doyle
5745	4738951	Linnet Doyle	Simon Doyle
5746	4738951	Simon Doyle	Linnet Doyle
5747	6394953	Jean	Ellis Brawley
5748	6394953	Ellis Brawley	Jean
5749	32943712	Jessie Grey	Harold Hawk
5750	32943712	Leonard Lincoln	Jessie Grey
5751	32943712	Harold Hawk	Leonard Lincoln
5752	32943712	Harold Hawk	Jessie Grey
5753	32943712	Jessie Grey	Leonard Lincoln
5754	19509747	Robert	Francesca Anderson
5755	19509747	Francesca Anderson	Robert
5756	6028806	Phyllis	Bruce Fleckstein
5757	6028806	Bruce Fleckstein	Phyllis
5758	6028806	Bob	Judith Singer
5759	6028806	Judith Singer	Bob
5760	33724091	Don Hollander	Evelyn
5761	33724091	Evelyn	Don Hollander
5762	21531637	Sven Holm	Ingeborg
5763	21531637	Ingeborg	Sven Holm
5764	29940517	Mark	Patty Addison
5765	29940517	Patty Addison	Mark
5766	16811312	Lilianna	Marianna
5767	24341999	Joyce	Bobby Dagen
5768	24341999	Bobby Dagen	Joyce
5769	5145148	Kelly	Roger Cobb
5770	5145148	Roger Cobb	Kelly
5771	19476185	Marek Toleslawski	Elenka
5772	19476185	Elenka	Marek Toleslawski
5773	19476185	Robert Cargrave	Maude
5774	19476185	Baron Sardonicus	Maude
5775	31700012	Patrick Wilson	Beth
5776	31700012	Beth	Patrick Wilson
5777	12145390	Nora	Chuck Baldwin
5778	12145390	Chuck Baldwin	Nora
5779	3781791	Nelle	Guido Marchettis
5780	3781791	Guido Marchettis	Nelle
5781	35025516	Anna - Lisa	Antti Ihalaynen
5782	35025516	Antti Ihalaynen	Anna - Lisa
5783	3715696	Olivia	Clay Spencer
5784	3715696	Clay Spencer	Olivia
5785	24624474	King Heath	Helsa
5786	24624474	Mariana	Helsa
5787	24624474	Helsa	King Heath
5788	24624474	Laird	Mariana
5789	24624474	King Heath	Mariana
5790	24624474	Mariana	King Heath
5791	24624474	Laird	Helsa
5792	24624474	Helsa	Laird
5793	24624474	Laird	King Heath
5794	24624474	Mariana	Laird
5795	24624474	Helsa	Mariana
5796	24624474	King Heath	Laird
5797	26466092	Argalon	Maliva
5798	34599243	Erica	Bill Borgens
5799	34599243	Bill Borgens	Erica
5800	31307575	Megha Kadam	Rakesh Kadam
5801	31307575	Rakesh Kadam	Megha Kadam
5802	2609169	Jacques Clouseau	Simone
5803	2609169	Simone	Jacques Clouseau
5804	10702360	Thakur Harcharan Singh	Rajni
5805	10702360	Rajni	Thakur Harcharan Singh
5806	8231128	Shibnath	Hemangini
5807	5904965	Britt	Nicholas Dorset
5808	5904965	Nicholas Dorset	Britt
5809	2361036	Countess Marie Walewska	Count Walewski
5810	7214505	Jane Peters	George
5811	34694046	Chandu	Will Kishan
5812	2276238	Steven	Claire
5813	2276238	Claire	Steven
5814	31969330	Sindhutai Sapkal	Chindi
5815	31969330	Chindi	Sindhutai Sapkal
5816	24751996	Geetha	Gowri
5817	24751996	Gowri	Geetha
5818	1280968	Penny	Andrew
5819	1280968	Andrew	Penny
5820	1280968	Paul Prior	Iris
5821	11091446	Ben Letts	Tess ' dad
5822	11091446	Tess ' dad	Dan Jordan
5823	12429718	Cletus	Opal
5824	234537	Viviana	John Preston
5825	234537	John Preston	Viviana
5826	4594354	Charlie Carbone	Jessie
5827	4594354	Jessie	Charlie Carbone
5828	5148493	Weldon Penderton	Leonora
5829	5148493	Morris Langdon	Alison Langdon
5830	5148493	Leonora	Weldon Penderton
5831	5148493	Alison Langdon	Morris Langdon
5832	14481268	Lydia Nunn	Albert
5833	14481268	Peedi Rutledge	Norman Rutledge
5834	14481268	Norman Rutledge	Peedi Rutledge
5835	14481268	Jessie Lodge	Albert
5836	14481268	Albert	Jessie Lodge
5837	35014287	Swati Dandavate	Aditya
5838	35014287	Aditya	Swati Dandavate
5839	12010187	Martha	Sigmund Freud
5840	12010187	Sigmund Freud	Martha
5841	1250208	Patricia	Michael Cromwell
5842	1250208	Charlotte	Patricia
5843	1250208	Michael Cromwell	Patricia
5844	1250208	Charlotte	Michael Cromwell
5845	1250208	Michael Cromwell	Charlotte
5846	1250208	Patricia	Charlotte
5847	2925273	Alan Feinstone	Brooke
5848	2925273	Brooke	Alan Feinstone
5849	2763171	Jack	Norma
5850	17674906	Esther	Menachem
5851	17674906	Menachem	Esther
5852	17674906	Avraham	Esther
5853	1981903	Ida	Mario
5854	1981903	Mario	Ida
5855	4989559	Bertha Jo	Bubba
5856	4989559	Bubba	Bertha Jo
5857	32467005	King Nimrod	Amaslei
5858	32467005	Terakh	Amaslei
5859	9110934	Celia	Victor Clooney
5860	5831289	Phil	George
5861	186856	Robert Thorn	Katherine
5862	22845523	Andre	Louise
5863	22845523	Louise	Andre
5864	23737134	Gus	Clara
5865	23737134	Clara	Gus
5866	4292032	Hermann	Marianne Thälmann
5867	4292032	Marianne Thälmann	Hermann
5868	68092	Hollis I. Mulwray	Evelyn Mulwray
5869	68092	Evelyn Mulwray	Hollis I. Mulwray
5870	31844088	Murali	Jaanu
5871	31844088	Sammohanam	Jaanu
5872	12156677	Amphitryon	Alkmene
5873	12662789	Gianni	Clara Manni
5874	12662789	Clara Manni	Gianni
5875	6142808	Sullivan	Daisuke
5876	6142808	Daisuke	Sullivan
5877	12485800	I.I. Perlestein	Meredith
5878	12485800	Sid Trample	Tess
5879	12485800	Tess	Sid Trample
5880	12485800	Meredith	I.I. Perlestein
5881	33125317	Lotte	Beier
5882	33125317	Beier	Lotte
5883	236122	Aggie	Louis Sachs
5884	236122	Nathan R. Conrad	Aggie
5885	236122	Louis Sachs	Aggie
5886	236122	Nathan R. Conrad	Jessie
5887	236122	Patrick Koster	Aggie
5888	9796711	Heinrich Harrer	Aufschnaiter
5889	9796711	Aufschnaiter	Heinrich Harrer
5890	9796711	Heinrich Harrer	Ingrid
5891	8432450	Stephanie	David Drayton
5892	8432450	David Drayton	Stephanie
5893	5124993	Ellen	Bruce
5894	33550225	Devayani	Thiru
5895	9951119	Alf	Melissa
5896	9951119	Melissa	Alf
5897	31304530	Elisabeth von Salmenau	Balthasar von Ross
5898	31304530	Balthasar von Ross	Elisabeth von Salmenau
5899	68125	Ras	Martha
5900	18019926	John Rollins	Miranda
5901	4941269	Gary McCormack	Michelle Gomez
5902	16231566	Flavia	Michael
5903	16231566	Michael	Flavia
5904	80499	Ora	Fodderwing
5905	80499	Fodderwing	Ora
5906	27160663	Jose	Hema
5907	10668224	Claire	Vincent Price
5908	10668224	Vincent Price	Claire
5909	2641298	McCoy	Carol
5910	2641298	Rudy	Fran
5911	2641298	Carol	Carter
5912	2641298	Carter	Carol
5913	2641298	Carter	Fran
5914	2641298	Fran	Carter
5915	2641298	Harold	Fran
5916	2641298	Rudy	Carol
5917	17491852	Joseph Cotten	Laurie
5918	17491852	Laurie	Joseph Cotten
5919	13771225	David Rowe	Margaret
5920	13771225	Margaret	David Rowe
5921	7581816	Komal	Raja
5922	7581816	Raja	Komal
5923	20351304	Adam Thornton	Kate Thornton
5924	2118149	Raghu	Vaidehi
5925	2118149	Vaidehi	Raghu
5926	19601982	Edward	Emily
5927	19601982	Emily	Edward
5928	19601982	John	Emily
5929	431562	Leslie	Russell Hammond
5930	34032784	Shanmugamani	Priya - Deivanai
5931	1093364	Alma	Otto Keller
5932	1093364	Otto Keller	Alma
5933	1405697	John Baxter	Laura
5934	5670753	Ogami Ittō	Asami
5935	4300418	Wahid	Shaheen
5936	4300418	Shaheen	Wahid
5937	11369741	James Sanford	Martha Cable
5938	20535383	Steve Winslow	Clare Winslow
5939	20535383	Clare Winslow	Steve Winslow
5940	15453826	Gar Seberg	Ellen Seberg
5941	19162273	Missie May	Joe
5942	11064746	Martin	Theresa
5943	11064746	Theresa	Martin
5944	6030859	Louette	Thomas
5945	6030859	Thomas	Louette
5946	32552492	Winnie Madikizela - Mandela	Nelson Mandela
5947	32552492	Nelson Mandela	Winnie Madikizela - Mandela
5948	10638177	Bahadur	Vikram Singh
5949	185783	Ross McElwee	Marilyn
5950	185783	Marilyn	Ross McElwee
5951	32896071	Peggy	Geoffrey Gilden
5952	32896071	Nell	Bill Garvin
5953	32896071	Bill Garvin	Nell
5954	32896071	Geoffrey Gilden	Peggy
5955	22759895	Krishnan	Rukmani
5956	22759895	Rukmani	Krishnan
5957	16792210	Derek Charles	Sharon
5958	12219523	Deepak	Vimla
5959	15101415	Bharati	Raghu Ramayya
5960	15101415	Raghu Ramayya	Bharati
5961	18975264	Sreedharan Nair	Nalini
5962	18975264	Nalini	Sreedharan Nair
5963	24052626	Lissa Roman	Gregg Lynch
5964	26591591	Sharon	Mike Strauber
5965	26591591	Mike Strauber	Sharon
5966	27988012	Zara	Rahim
5967	27988012	Rahim	Zara
5968	10332120	Susan Stevenson	Henry
5969	11142742	Ashok J. Rao	Shalini
5970	11142742	Ram Shashtri	Savitri
5971	11142742	Shalini	Ashok J. Rao
5972	15766158	Ali Bolourchi	Hanieh
5973	15766158	Hanieh	Ali Bolourchi
5974	15766158	Hanieh	Javid
5975	15766158	Ali Bolourchi	Javid
5976	15766158	Javid	Ali Bolourchi
5977	15766158	Javid	Hanieh
5978	8045017	Swapna	Deepak
5979	8045017	Deepak	Swapna
5980	3439529	Anne	Jack MacKee
5981	3439529	Jack MacKee	Anne
5982	34992166	Simon Morris	Wendy
5983	34992166	Wendy	Simon Morris
5984	5441734	Maria	Larry McCoy
5985	5441734	Larry McCoy	Maria
5986	6429872	Aditi Shrikant Pandit	Ravi Bapat
5987	6429872	Meghna	Ravi Bapat
5988	6429872	Ravi Bapat	Meghna
5989	686006	Minnie	Wead
5990	686006	Wead	Minnie
5991	3815462	William Barton	Marcia
5992	28013587	Lukas Reyes	Sera
5993	33412374	Sam Butler	Ruth
5994	14746837	Moe	Jane
5995	14746837	Jane	Moe
5996	2155510	Richard Coberts	Cathy
5997	2155510	Cathy	Richard Coberts
5998	3043729	Arthur Eaton	Kay Eaton
5999	3043729	Kay Eaton	Arthur Eaton
6000	28620465	Nanda	Indhu
6001	12135919	Alexandre Beck	Margot
6002	12135919	Margot	Alexandre Beck
6003	23205990	Graziella	Don Luciano
6004	23205990	Moyra	Vito Giancamo
6005	23205990	Vito Giancamo	Moyra
6006	23205990	Don Luciano	Graziella
6007	23205990	Moyra	Fredrico
