Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name	partner	Has_partner
Roger Rabbit	/m/0jt0b		['prove', 'show', 'write']	-14.110963	2.9145164	34.80631	25	6996808		False	1988.0	M			Charles Fleischer	38.0		['Comedy', 'Family Film', 'Animation']	Mickey's 60th Birthday		0
Dr. Tetsu Segawa	/m/0h6fhb0	['student']	['steal', 'murder', 'barker']	25.531744	-39.405815	-1.9070467	6	3866200		False	1991.0	M			Greg Paik			['Comedy', 'Action', 'Horror']	The Guyver		0
Ronnie Barnhardt	/m/0gxn09j		['reject', 'upset', 'hinder']	-0.50216585	-11.951447	-2.5494173	2	17916735		False	2009.0	M	1.797	/m/041rx	Seth Rogen	26.0	26973554.0	['Drama', 'Comedy', 'Crime Fiction']	Observe and Report		0
Detective Harrison	/m/0h28lb1	['Detective', 'police officer']	['trick', 'impress', 'call']	-22.23044	25.145197	-25.0504	9	17916735		False	2009.0	M	1.83	/m/0xnvg	Ray Liotta	54.0	26973554.0	['Drama', 'Comedy', 'Crime Fiction']	Observe and Report		0
Detective Harrison	/m/0h28lb1	['Detective', 'police officer']	['trick', 'impress', 'call']	-22.23044	25.145197	-25.0504	9	17916735		False	2009.0	M	1.83	/m/0xnvg	Ray Liotta	54.0	26973554.0	['Drama', 'Comedy', 'Crime Fiction']	Observe and Report		0
Sujatha	/m/0h6mcwl	['student']	['grow', 'talk', 'student']	17.35845	-45.85858	1.6972514	6	5049061		False	2003.0	F		/m/0cqgdq	Sadha	18.0		['Comedy', 'Action', 'Adventure']	Jayam	['/m/0h836q5']	1
Sujatha	/m/0h7bgw6	['student']	['grow', 'talk', 'student']	17.358448	-45.858635	1.6972615	6	5049061		False	2003.0							['Comedy', 'Action', 'Adventure']	Jayam	['/m/0h836q5']	1
Ravi	/m/0h2nl86		['combat', 'man', 'affair']	36.525635	0.56636274	-19.106998	17	5049061		False	2003.0	M	1.75	/m/0dryh9k	Jayam Ravi	22.0		['Comedy', 'Action', 'Adventure']	Jayam		0
Kiranjit Ahluwalia	/m/0h6_wm9		['stand', 'give', 'sentence']	-8.314058	-30.764214	-3.8185072	7	1897496		False	2006.0	F	1.7	/m/0dryh9k	Aishwarya Rai	32.0	3078709.0	['Drama']	Provoked		0
Jessie Cassidy	/m/0gy2qng		['lie', 'divorce', 'impress']	36.572315	1.1059865	-5.675098	17	11625324		False	1937.0	F	1.65		Joan Crawford	32.0		['Drama', 'Black-and-white']	Mannequin		0
Bhavani	/m/0h88qsn		['resolve', 'company', 'hatch']	-13.821417	4.480608	-13.51068	2	20750885		False	2010.0	F	1.64	/m/0dryh9k	Sneha			['Action']	Bhavani IPS		0
Chip Pettengill	/m/0ch68z1	['scientist']	['corpse', 'chip', 'scientist']	14.460764	-30.790998	-26.261131	33	1494502		False	2000.0	M	1.78		Simon Baker	31.0	33463969.0	['Thriller', 'Adventure', 'Action/Adventure']	Red Planet		0
Ana	/m/0cr51r_		['knock', 'lose', 'rescue']	-21.691368	3.5341315	-26.440166	8	11496156		False	2007.0				Sol Moreno			['Drama', 'Black-and-white', 'World cinema']	The Aerial	['/m/0h2h4cj', '/m/0h76jrc', '/m/0h7yn3t', '/m/0gdjtxf', '/m/0dbxkpg', '/m/0h2gy7y', '/m/0gx9nwk', '/m/0dbxkpg', '/m/0h71zhj']	1
Tomás	/m/0cr51s5		['live', 'rescue', 'son']	-5.6704893	-46.936886	-7.380915	21	11496156		False	2007.0				Jonathan Sandor			['Drama', 'Black-and-white', 'World cinema']	The Aerial		0
David	/m/09lyy4k		['appear', 'respond', 'kiss']	19.308643	-2.5311556	-1.3665099	2	25517416		False	2009.0	M	1.93	/m/03bkbh	Liam Neeson	57.0	11702642.0	['Drama', 'Thriller']	Chloe		0
Drake	/m/0gzflr5		['throw', 'yell', 'stop']	40.65295	-0.7274077	-6.4415255	17	21015273		False	1995.0	M	1.75	/m/02w7gg	Tim Curry	48.0	3983912.0	['Adventure', 'Family Film', 'Musical']	The Pebble and the Penguin		0
Polly Cutler	/m/09rg1px		['steal', 'rescue', 'see']	-16.132002	9.306927	-34.648346	8	1633705		False	1953.0	F	1.66		Jean Peters	26.0	2350000.0	['Drama', 'Thriller', 'Mystery']	Niagara		0
Johnny Marco	/m/0fxnvh3	['actor']	['drink', 'emotion', 'step']	-11.727866	-32.562836	19.547676	37	23734853		False	2010.0	M	1.7	/m/048z7l	Stephen Dorff	37.0	13936909.0	['Drama', 'Comedy', 'Indie']	Somewhere		0
Alvin Straight	/m/02nw8z6		['overcome', 'develop', 'tell']	2.319002	-8.260167	4.366813	2	31351		False	1999.0	M	1.83		Richard Farnsworth	78.0	6203044.0	['Drama', 'Adventure', 'Biography']	The Straight Story		0
Alvin Straight	/m/02nw8z6		['overcome', 'develop', 'tell']	2.319002	-8.260167	4.366813	2	31351		False	1999.0	M	1.83		Richard Farnsworth	78.0	6203044.0	['Drama', 'Adventure', 'Biography']	The Straight Story		0
Rose	/m/0bgk03m		['tell', 'look', 'call']	36.46816	20.844183	4.493203	26	31351		False	1999.0	F	1.57	/m/0h2138	Sissy Spacek	49.0	6203044.0	['Drama', 'Adventure', 'Biography']	The Straight Story	['/m/0h2w747', '/m/0h13kq8', '/m/08n4l5y']	1
Rose	/m/0bgk03m		['tell', 'look', 'call']	36.46816	20.844183	4.493203	26	31351		False	1999.0	F	1.57	/m/0h2138	Sissy Spacek	49.0	6203044.0	['Drama', 'Adventure', 'Biography']	The Straight Story		0
Jennifer Campbell	/m/0bc1yc_		['come', 'get', 'manage']	-3.1167934	-12.052249	-6.2619586	2	6491387		False	1992.0	F	1.57		Holly Marie Combs	18.0	8403433.0	['Horror', 'Japanese Movies', 'Black comedy']	Dr. Giggles		0
Rewa Singh	/m/0h7296s		['rush', 'suffer', 'try']	11.928643	-5.6243668	2.3516698	2	12932711		False	2002.0	F	1.72	/m/0dryh9k	Tabu	30.0		['Drama']	Filhaal...		0
Eddie Mauser	/m/0gk96qd		['fall', 'hide', 'demand']	-15.827463	-5.523289	-6.6663384	2	1493245		False	1994.0	M	1.803	/m/0xnvg	Joe Mantegna	46.0	16827402.0	['Drama', 'Comedy', 'Crime Fiction']	Baby's Day Out		0
Rachel Dawes	/m/025t80d	['assistant district attorney', 'assistant district attorney']	['die', 'hold', 'write']	8.827567	13.989495	-30.035183	29	481605		False	2005.0	F	1.75		Katie Holmes	26.0	372710015.0	['Drama', 'Action', 'Thriller']	Batman Begins		0
Rachel Dawes	/m/025t80d	['assistant district attorney', 'assistant district attorney']	['die', 'hold', 'write']	8.827567	13.989495	-30.035183	29	481605		False	2005.0	F			Emma Lockhart	10.0	372710015.0	['Drama', 'Action', 'Thriller']	Batman Begins		0
Rachel Dawes	/m/025t80d	['assistant district attorney', 'assistant district attorney']	['die', 'hold', 'write']	8.827567	13.989495	-30.035183	29	4276475		False	2008.0	F	1.75	/m/065b6q	Maggie Gyllenhaal	30.0	1004558444.0	['Drama', 'Action', 'Thriller']	The Dark Knight		0
Carmine Falcone	/m/05v_9m	['boss']	['berate', 'indict', 'confront']	-3.2006092	12.009297	39.430424	22	481605		False	2005.0	M	1.85	/m/02w7gg	Tom Wilkinson	57.0	372710015.0	['Drama', 'Action', 'Thriller']	Batman Begins		0
Charlie Kaufman	/m/04gdsgy		['make', 'die', 'reject']	-7.4868116	-25.50028	19.558107	37	200626		False	2002.0	M	1.83	/m/01qhm_	Nicolas Cage	38.0	32801173.0	['Drama', 'Comedy', 'Crime Fiction']	Adaptation		0
John Laroche	/m/0clqqh_		['spot', 'shoot', 'kill']	-32.753452	22.48948	29.415783	13	200626		False	2002.0	M	1.78		Chris Cooper	51.0	32801173.0	['Drama', 'Comedy', 'Crime Fiction']	Adaptation		0
Roddy Schiffman	/m/0j7005r	['Professor']	['lose', 'blow', 'picture']	-7.518947	3.8108413	8.405506	2	2380240		False	2002.0	M			Bruce Wilson			['Black-and-white', 'Black comedy']	Bitters and Blue Ruin		0
Nava the Wolf Shaman	/m/0h7g1cw		['make', 'wise', 'stronger']	8.364041	-34.596943	8.23794	16	4244198		False	2002.0	M	1.85	/m/07bch9	David Carradine	65.0		['Adventure', 'Family Film', 'Animation']	Balto II: Wolf Quest		0
Aleu	/m/0668xrr		['realise', 'manage', 'come']	28.85302	5.2684717	-24.841608	4	4244198		False	2002.0	F	1.6	/m/0fqz6	Lacey Chabert	19.0		['Adventure', 'Family Film', 'Animation']	Balto II: Wolf Quest		0
Niju the Evil Wolf	/m/0gy2__q	['leader']	['tell', 'wolf', 'leader']	-32.28433	-4.273404	16.509571	3	4244198		False	2002.0	M	1.75	/m/065b6q	Mark Hamill	50.0		['Adventure', 'Family Film', 'Animation']	Balto II: Wolf Quest		0
John Leary	/m/0h12jj1		['get', 'watch', 'apologize']	2.9603603	-1.3995861	7.49081	2	3463730		False	1993.0	M	1.52	/m/0xnvg	Danny DeVito	48.0	5145823.0	['Drama', 'Comedy', 'Period piece']	Jack the Bear		0
Merv	/m/0gyk8jp		['try', 'sneak', 'get']	22.979801	-23.22927	0.86917794	31	14302403		False	2008.0	M	1.65		Jason Earles	31.0		['Comedy', 'Action', 'Adventure']	Dadnapped		0
Kamla	/m/0dbxfl6		['live', 'accuse', 'wedding']	38.28036	-0.7665833	-16.661392	17	24468896		False	1955.0	F		/m/0bfrrj	Geeta Bali	24.0		['Drama', 'World cinema', 'Bollywood']	Vachan		0
Brad Whitaker	/m/08cjg_	['dealer']	['progress', 'induce', 'kill']	29.691395	-16.144424	33.878414	0	566713		False	1987.0	M	1.89		Joe Don Baker	50.0	191200000.0	['Action', 'Thriller', 'Action/Adventure']	The Living Daylights		0
General Georgi Koskov	/m/08cjd6	['General']	['kill', 'tell', 'imprison']	2.7061684	22.197388	-0.316351	19	566713		False	1987.0	M	1.816	/m/05l3g_	Jeroen Krabbé	42.0	191200000.0	['Action', 'Thriller', 'Action/Adventure']	The Living Daylights		0
Erik Stifler	/m/0h5svhv		['feign', 'realize', 'tell']	-0.8343529	-3.9327176	-39.340305	5	5673173	heart attack	False	2006.0	M			John White	25.0		['Comedy', 'Sex comedy', 'Gross out']	American Pie Presents: The Naked Mile		0
Natalya	/m/0hh4h9c		['share', 'locate', 'meet']	14.951626	-19.588905	-0.5209021	31	2331662		False	2005.0	F			Barbara Nedeljáková	26.0	80578934.0	['Thriller', 'Horror', 'Mystery']	Hostel		0
'Reverend' Roy Foltrigg	/m/0gz4z98	['Attorney']	['try', 'make', 'attempt']	3.097403	4.4180546	-10.019232	2	13087370		False	1994.0	M	1.83		Tommy Lee Jones	47.0	117615211.0	['Drama', 'Thriller', 'Crime Fiction']	The Client		0
Granny	/m/0n9m41v		['disguise', 'lead', 'rid']	-28.598387	16.454641	30.139114	13	25926295		False	1953.0	F			Bea Benaderet	47.0		['Short Film', 'Family Film', 'Comedy film']	Tom Tom Tomcat		0
Diego Delgado	/m/0b_sg33		['resent', 'cut', 'betray']	-0.40334514	36.625668	7.34448	1	96893		False	2001.0	M	1.77	/m/07d_p8	Jordi Mollà	32.0	83282296.0	['Drama', 'Crime Fiction', 'Period piece']	Blow		0
Kevin Dulli	/m/0b_ssy_	['student']	['tell', 'student', 'visit']	12.786683	-45.856483	-3.6275084	6	96893		False	2001.0	M	1.62		Max Perlich	33.0	83282296.0	['Drama', 'Crime Fiction', 'Period piece']	Blow		0
Rei	/m/0mzltll		['learn', 'die', 'challenge']	10.67289	15.98225	-33.797306	29	20774714		False	1986.0	M			Kaneto Shiozawa	32.0		['Action', 'World cinema', 'Animation']	Fist of the North Star	['/m/0gynlx_']	1
Raoh	/m/0fj0s_		['challenge', 'kill', 'manage']	0.023165595	-13.049073	3.2854056	2	20774714		False	1986.0	M			Kenji Utsumi	48.0		['Action', 'World cinema', 'Animation']	Fist of the North Star		0
Dark Superman	/m/0h2pnp5		['resolve', 'kill', 'insist']	-7.004583	-16.05083	0.22119501	2	8928586		False	2007.0	M	1.93	/m/033tf_	Adam Baldwin	45.0	9441983.0	['Adventure', 'Action/Adventure', 'Animation']	Superman: Doomsday		0
Thakur Dharam Chand / Raju	/m/0dgb16y		['like', 'call', 'send']	32.689808	-8.718173	-12.865943	17	10618415		False	1976.0	M	1.88	/m/0583cz	Amitabh Bachchan	33.0		['Action', 'Bollywood']	Aadalat		0
Billie Holiday	/m/02nw8gr	['singer']	['do', 'agree', 'rid']	-14.915739	-19.695831	-33.128674	14	225459		False	1972.0	F	1.64	/m/0x67	Diana Ross	28.0	19726490.0	['Drama', 'Musical', 'Biography']	Lady Sings the Blues		0
Joanne	/m/0mx2ryr		['cry', 'afford', 'grandma']	-7.0964804	-6.632638	-11.535	2	1372551		False	2006.0	F	1.6		Georgia Groome	14.0		['Drama', 'Action', 'Thriller']	London to Brighton		0
Lodac	/m/0h546j1		['kidnap', 'fee', 'intend']	3.3780112	30.014225	1.8262867	19	5660641		False	1962.0	M	1.87		Basil Rathbone			['Adventure', 'Family Film', 'Action/Adventure']	The Magic Sword		0
Umrao Jaan	/m/0dbxkw5		['realize', 'return', 'find']	9.522525	-43.887802	11.432186	16	1592832		False	1981.0	F	1.7	/m/0dryh9k	Rekha Ganesan	26.0		['Drama', 'World cinema', 'Musical']	Umrao Jaan		0
Dustin	/m/0gkkds3		['fall', 'assume', 'tell']	29.94353	7.8448176	-15.3983345	23	26100632		False	2010.0	M			Brendan Hill	21.0	382946.0	['Drama', 'Indie', 'Family Drama']	Hesher		0
Madeleine Forney	/m/0gkkdpw		['remark', 'sadden', 'funeral']	4.239335	-15.960934	11.139488	2	26100632		False	2010.0	F	1.64	/m/041rx	Piper Laurie	78.0	382946.0	['Drama', 'Indie', 'Family Drama']	Hesher		0
Katherine Thorn	/m/05h9v7n		['suspect', 'beg', 'raise']	-3.3297231	-4.960442	-39.436527	5	2425302		False	2006.0	F	1.73		Julia Stiles	25.0	119498909.0	['Thriller', 'Horror', 'Cult']	The Omen		0
Katherine Thorn	/m/05h9v7n		['suspect', 'beg', 'raise']	-3.3297231	-4.960442	-39.436527	5	186856		False	1976.0	F	1.7		Lee Remick	40.0	60922980.0	['Horror', 'Mystery', 'Psychological thriller']	The Omen		0
Ulysses	/m/0h5vhnp		['work', 'encourage', 'receive']	4.7202077	6.878848	5.1723576	2	2572919		False	2006.0	M			Oleg Stefan	47.0	99480480.0	['Drama', 'Thriller', 'Period piece']	The Good Shepherd	['/m/02nw87f']	1
Laura	/m/0h5vhp0		['photo', 'sweetheart', 'see']	29.305643	16.816553	-25.436144	4	2572919		False	2006.0	F	1.67		Tammy Blanchard	30.0	99480480.0	['Drama', 'Thriller', 'Period piece']	The Good Shepherd		0
Romi Latti	/m/0h6nscb		['kill', 'save', 'attack']	37.913383	6.9440026	15.937234	18	28221667		False	2010.0	M			Master Kavin Dave			['Thriller', 'World cinema', 'Musical']	Crook		0
Samarth	/m/0h7777b		['hit', 'blow', 'understand']	-21.195757	12.328105	14.148423	30	28221667		False	2010.0	M		/m/0222hg	Arjan Bajwa	33.0		['Thriller', 'World cinema', 'Musical']	Crook		0
Carlito Brigante	/m/027m0ff		['pay', 'plan', 'agree']	4.915463	7.688205	2.6682703	2	2773473		False	2005.0	M	1.74	/m/01g7zj	Jay Hernandez	27.0		['Drama', 'Action', 'Thriller']	Carlito's Way: Rise to Power		0
Carlito Brigante	/m/027m0ff		['pay', 'plan', 'agree']	4.915463	7.688205	2.6682703	2	692661		False	1993.0	M	1.7	/m/0xnvg	Al Pacino	53.0	63848322.0	['Drama', 'Thriller', 'Crime Fiction']	Carlito's Way		0
Rocco	/m/0h4y4j7		['tell', 'blame', 'contract']	16.002153	7.521716	-4.7287927	2	2773473		False	2005.0	M	1.8		Michael Kelly	36.0		['Drama', 'Action', 'Thriller']	Carlito's Way: Rise to Power		0
Abby Hanover	/m/0h5pj08		['learn', 'serve', 'family']	4.2402225	-6.369192	-0.9621514	2	20188509		False	2011.0	F	1.6		Jennifer Stone	17.0		['Comedy']	Mean Girls 2		0
Becky	/m/0gymm59		['attack', 'find', 'enter']	-20.337023	9.785033	18.703587	30	4158045		False	1979.0	F	1.73	/m/033tf_	Tanya Roberts	23.0		['Indie', 'Horror', 'Teen']	Tourist Trap		0
Vikram 'Vicki' Chauhan	/m/0h86t19		['try', 'kill', 'realize']	-23.013386	16.910215	25.546394	13	12669668		False	1992.0	M			Rahul Roy	24.0		['Thriller', 'Horror']	Junoon		0
Tamora	/m/05lxywy		['deliver', 'refuse', 'beg']	-1.4765205	-13.648936	-1.7796348	2	963023		False	1999.0	F	1.71	/m/07hwkr	Jessica Lange	50.0	2007290.0	['Drama', 'Fantasy', 'War film']	Titus		0
Robert	/m/0gy8nj4	['owner']	['insist', 'couple', 'obsess']	14.903988	38.55147	-11.712623	10	3296253		False	1990.0	M	1.83	/m/01qhm_	Christopher Walken	47.0		['Drama', 'Thriller', 'World cinema']	The Comfort of Strangers		0
Marshall Stouffer	/m/0gz68bk		['distract', 'imagine', 'teach']	-10.500709	-23.150957	22.349857	37	5703641		False	1997.0	M	1.651		Jonathan Taylor Thomas	15.0	7324662.0	['Comedy', 'Action', 'Adventure']	Wild America		0
Mark Stouffer	/m/0h2jvn7		['loose', 'show', 'convince']	-18.878252	-3.240485	-8.299006	2	5703641		False	1997.0	M	1.83		Devon Sawa	18.0	7324662.0	['Comedy', 'Action', 'Adventure']	Wild America		0
Eve	/m/0h3brh6		['refer', 'steal', 'avoid']	-19.94236	26.235851	-20.962637	9	2056480		False	1989.0	F	1.753		Joan Severance	30.0	46908987.0	['Comedy', 'Action', 'Thriller']	See No Evil, Hear No Evil		0
Kirgo	/m/0gyfr2r		['try', 'kill', 'avoid']	-18.601192	25.98748	-22.046747	9	2056480		False	1989.0	M	1.79		Kevin Spacey	29.0	46908987.0	['Comedy', 'Action', 'Thriller']	See No Evil, Hear No Evil		0
Sonoshee	/m/0j1x92c		['neck', 'target', 'show']	-14.819044	18.740597	-12.650135	9	28960943		False	2009.0	F	1.6		Yû Aoi	23.0		['Action', 'Animation', 'Science Fiction']	Redline		0
Mike Deerfield	/m/0cvbb5r		['kill', 'death', 'son']	-7.6576524	10.383267	20.030468	27	12032423		False	2007.0	M	1.778	/m/033tf_	Jonathan Tucker	25.0	29524289.0	['Drama', 'Thriller', 'Crime Fiction']	In the Valley of Elah		0
Inspector Lestrade	/m/0chl6sy		['capture', 'learn', 'worry']	-16.278309	3.8508997	31.642723	25	3591767		False	1946.0	M	1.8796		Dennis Hoey			['Drama', 'Black-and-white', 'Thriller']	Terror by Night		0
Rotta the Huttlet	/m/0bvhs57		['kidnap', 'cure', 'carry']	6.893636	26.202106	1.4236888	19	15726696		False	2008.0	M			David Acord		68282844.0	['Action', 'Thriller', 'Adventure']	Star Wars: The Clone Wars		0
Jabba the Hutt	/m/0fjms		['strike', 'hand', 'agree']	5.1940737	-45.015747	10.678403	16	15726696		False	2008.0	M	1.83	/m/0x67	Kevin Michael Richardson	43.0	68282844.0	['Action', 'Thriller', 'Adventure']	Star Wars: The Clone Wars		0
Ziro the Hutt	/m/0bvhs6h		['agree', 'conspire', 'arrest']	-9.057975	36.14154	2.9324195	1	15726696		False	2008.0	M	1.68		Corey Burton	53.0	68282844.0	['Action', 'Thriller', 'Adventure']	Star Wars: The Clone Wars		0
Cal	/m/0gwdvw1	['scientist']	['agree', 'scientist', 'inform']	14.443754	-30.048285	-27.939356	33	26586461		False	2012.0	M	1.93		Hamish Linklater	35.0	302836260.0	['Action', 'Science Fiction']	Battleship		0
Capt. Marcus Duvall	/m/0gkbd07	['Captain']	['ask', 'shoot', 'get']	-37.07808	3.0527124	12.821712	28	1399043		False	2005.0	M	1.784	/m/03bkbh	Gabriel Byrne	54.0	35294470.0	['Action', 'Thriller', 'Action/Adventure']	Assault on Precinct 13		0
Sgt. Jake Roenick	/m/0gkbd30	['Sergeant']	['kill', 'shoot', 'stand']	-9.4300995	-3.169811	-0.33523515	2	1399043		False	2005.0	M	1.79	/m/07hwkr	Ethan Hawke	34.0	35294470.0	['Action', 'Thriller', 'Action/Adventure']	Assault on Precinct 13		0
Iris Ferry	/m/05pw21f	['secretary']	['lead', 'manage', 'stand']	-42.01962	0.94996035	6.0397897	28	1399043		False	2005.0	F	1.68	/m/0xnvg	Drea de Matteo	33.0	35294470.0	['Action', 'Thriller', 'Action/Adventure']	Assault on Precinct 13	['/m/0h5sdmh', '/m/0h1t09j']	1
Dr. Alex Sabian	/m/0gkbc_q	['psychiatrist']	['appear', 'bring', 'capture']	-18.279022	6.8025966	34.056484	25	1399043		False	2005.0	F	1.651	/m/0xnvg	Maria Bello	37.0	35294470.0	['Action', 'Thriller', 'Action/Adventure']	Assault on Precinct 13		0
Paul Montgomery	/m/0h1442_		['share', 'collapse', 'orchestrate']	-2.3694766	8.565753	-8.180436	2	11161265		False	1967.0	M	1.76	/m/041rx	James Caan	26.0		['Drama', 'Thriller', 'Crime Fiction']	Games		0
Viktor Rostavili	/m/0k437yx		['come', 'arrest', 'gun']	-2.8946927	7.0835953	8.732557	2	354061		False	1988.0	M			Ed O'Ross	41.0	34994648.0	['Comedy', 'Action', 'Thriller']	Red Heat		0
Tom	/m/0glm4rb		['call', 'acquire', 'dispose']	34.000137	19.188385	8.37641	26	210151		False	1998.0	M	1.85	/m/02w7gg	Jason Flemyng	31.0	25297569.0	['Thriller', 'Crime Fiction', 'Buddy film']	Lock, Stock and Two Smoking Barrels		0
Steve Taggart	/m/05pstdj	['sports writer']	['get', 'editor', 'go']	9.70025	-13.820182	42.30784	24	1405743		False	1985.0	M	1.85	/m/02ctzb	Ryan O'Neal	44.0	618847.0	['Drama']	Fever Pitch		0
Chaka	/m/0h1jfn4		['ask', 'kidnap', 'get']	18.797411	-16.588884	21.684027	0	29329648		False	2011.0	F	1.57	/m/041rx	Katerina Graham	22.0		['Comedy film', 'Martial Arts Film']	Chicago Pulaski Jones		0
Police Inspector Ashok	/m/0h7bdr_	['Inspector']	['hand', 'shoot', 'kill']	6.793396	-42.12165	8.428642	16	11040532		False	1967.0	M		/m/02sch9	Balraj Sahni	53.0		['Drama', 'Thriller', 'World cinema']	Hamraaz		0
Sarika	/m/0h37q55		['save', 'child', 'see']	34.82948	2.2704494	23.048412	18	11040532		False	1967.0	F	1.61	/m/0dryh9k	Sarika	4.0		['Drama', 'Thriller', 'World cinema']	Hamraaz	['/m/0h73gyr', '/m/0h71v5k']	1
Mrs. Tejpal	/m/0h87tq8		['save', 'shoot', 'kill']	-23.727875	14.665698	30.75135	13	11040532		False	1967.0	F			Urmila Bhatt	32.0		['Drama', 'Thriller', 'World cinema']	Hamraaz		0
Captain Rajesh	/m/0h71v5k	['Captain']	['tell', 'manage', 'rush']	40.041553	3.3697093	22.490225	18	11040532		False	1967.0	M		/m/0dryh9k	Raaj Kumar	40.0		['Drama', 'Thriller', 'World cinema']	Hamraaz	['/m/0h37q55']	1
Remy	/m/0h302f8		['complain', 'apologize', 'trash']	3.6321874	-2.3834577	5.97335	2	695435		False	1995.0	M	1.93		Michael Rapaport	24.0	38000000.0	['Drama', 'LGBT', 'Ensemble Film']	Higher Learning		0
Malik Williams	/m/0h2j4pq		['beat', 'confront', 'talk']	4.4917493	-10.625934	3.5201852	2	695435		False	1995.0	M	1.778	/m/0x67	Omar Epps	21.0	38000000.0	['Drama', 'LGBT', 'Ensemble Film']	Higher Learning		0
Taryn	/m/0gxqtwz	['student']	['rebuff', 'hold', 'encourage']	19.994514	-41.51874	-2.248859	6	695435		False	1995.0	F	1.69	/m/041rx	Jennifer Connelly	24.0	38000000.0	['Drama', 'LGBT', 'Ensemble Film']	Higher Learning		0
Sgt. John Libbey	/m/0h28jbg		['raise', 'manage', 'soldier']	19.174738	-13.823598	22.775679	0	17705805		False	1995.0	M	1.8		Don Johnson	45.0		['Drama', 'Action/Adventure', 'Western']	In Pursuit of Honor		0
Helios	/m/0hps3		['officer', 'kill', 'army']	-14.008306	18.15339	15.393369	27	23941382		False	2011.0	M		/m/044038p	Peter Stebbings	40.0	226904017.0	['Drama', 'Adventure', 'Action/Adventure']	Immortals		0
Zeus	/m/0j84w7y		['destroy', 'kill', 'battle']	-7.034744	1.772165	-9.691455	2	23941382		False	2011.0	M	1.75	/m/02w7gg	John Hurt	71.0	226904017.0	['Drama', 'Adventure', 'Action/Adventure']	Immortals		0
Zeus	/m/0j84w7y		['destroy', 'kill', 'battle']	-7.034744	1.772165	-9.691455	2	23941382		False	2011.0	M	1.83		Luke Evans	32.0	226904017.0	['Drama', 'Adventure', 'Action/Adventure']	Immortals		0
Zeus	/m/0j84w7y		['destroy', 'kill', 'battle']	-7.034744	1.772165	-9.691455	2	22358819		False	2010.0	M	1.93	/m/03bkbh	Liam Neeson	57.0	493214993.0	['Drama', 'Action', 'Adventure']	Clash of the Titans		0
Zeus	/m/0j84w7y		['destroy', 'kill', 'battle']	-7.034744	1.772165	-9.691455	2	30470648		False	2012.0	M	1.93	/m/03bkbh	Liam Neeson	59.0	301970083.0	['Adventure', 'Fantasy']	Wrath of the Titans		0
Cassander	/m/0hnkqzd	['King']	['use', 'accept', 'dismiss']	-34.755447	-2.6972377	-2.8767033	32	23941382		False	2011.0	M	1.82	/m/02rbdlq	Stephen McHattie	64.0	226904017.0	['Drama', 'Adventure', 'Action/Adventure']	Immortals		0
Phaedra	/m/0l1tc	['oracle']	['give', 'tend', 'fall']	-14.431602	1.5674948	32.295044	25	23941382		False	2011.0	F	1.68		Freida Pinto	27.0	226904017.0	['Drama', 'Adventure', 'Action/Adventure']	Immortals		0
Chen Zhen	/m/0ghqjww		['reveal', 'fail', 'accept']	6.663031	33.214924	22.28406	12	24943532		False	2010.0	M	1.75	/m/03bx0k4	Donnie Yen	47.0		['Drama', 'Action', 'Thriller']	The Legend of Chen Zhen		0
