	movie_id	subject	object
1451	24268011	Mithun Chakraborty	Rati Agnihotri
1452	9914234	Annie	Glenn
1453	14320073	Lloyd Rogers	Mary Donnell
1454	484153	Paul Martin	Clare
1455	484153	Clare	Paul Martin
1456	26837743	Marisa	Gianni
1457	26837743	Gianni	Marisa
1458	4908352	Chris Kelvin	Rheya
1459	2920744	Nick Arden	Bianca
1460	2920744	Ellen	Nick Arden
1461	2920744	Bianca	Ellen
1462	2920744	Bianca	Nick Arden
1463	2920744	Nick Arden	Ellen
1464	2920744	Ellen	Bianca
1465	2175661	John Brooke	Meg
1466	2175661	Meg	John Brooke
1467	9653770	Willie Fisher	Patsy
1468	9653770	Jeff Norris	Patsy
1469	1059630	Shoji Sugiyama	Masako
1470	2045991	Morton	Chrissy DeWitt
1471	2045991	Chrissy DeWitt	Morton
1472	225505	Madame Pinson	Adèle Hugo
1473	225505	Adèle Hugo	Madame Pinson
1474	4289049	Paco	Marisa Paredes
1475	4289049	Marisa Paredes	Paco
1476	4289049	Leo	Paco
1477	18575659	Brian Davies	Tim Whalen
1478	44122	Lester Burnham	Carolyn
1479	44122	Chris Cooper	Barbara
1480	44122	Frank Fitts	Barbara
1481	3721343	Jack Brennan	Sadie McKee
1482	3721343	Sadie McKee	Jack Brennan
1483	25616821	Emily	Sam Sawyer
1484	25616821	Sam Sawyer	Emily
1485	4102772	Lucius Vyne	Panthea Vyne
1486	240363	Phil Potter	Jessica
1487	9129523	Sid	Richa
1488	17908468	Steven Jay Russell	Debbie
1489	11823946	Duke Orsino	Viola
1490	11823946	Viola	Duke Orsino
1491	10536433	Ben Murphy	Maria Gonzalez
1492	10536433	Maria Gonzalez	Ben Murphy
1493	6809387	Janaki	Krishna
1494	6809387	Krishna	Janaki
1495	155271	Karol Karol	Dominique
1496	155271	Dominique	Karol Karol
1497	11014002	Plummer	Lily
1498	11014002	Fitz Wynn	Lily
1499	4593920	Tom Polhaus	Iva Archer
1500	4593920	Iva Archer	Miles Archer
1501	4593920	Sam Spade	Iva Archer
1502	4593920	Miles Archer	Iva Archer
1503	1108697	Pilar Cruz	Eladio Cruz
1504	1108697	Eladio Cruz	Pilar Cruz
1505	736200	Doug Kinney	Laura
1506	736200	Laura	Doug Kinney
1507	7200857	Richard Cooper	Brenda
1508	35471098	Will Vikram	Bissonath
1509	11783858	Antonio	Giovanna
1510	11783858	Giovanna	Antonio
1511	1385251	Gloria	Jeremy Grey
1512	1385251	Jeremy Grey	Gloria
1513	1385251	William Cleary	Jane Seymour
1514	1385251	William Cleary	Kathleen
1515	1385251	John Beckwith	Claire
1516	1385251	Jane Seymour	Kathleen
1517	1385251	Claire	John Beckwith
1518	3900596	Anita	Viren
1519	3900596	Pooja	Anita
1520	3900596	Pooja	Viren
1521	3900596	Viren	Anita
1522	16178751	Krishnapriya	Malayalee Samajam
1523	16178751	Hari	Krishnapriya
1524	16178751	Krishnapriya	Hari
1525	16178751	Krishnapriya	Ajit Thomas
1526	16178751	Malayalee Samajam	Krishnapriya
1527	16178751	Ajit Thomas	Malayalee Samajam
1528	16178751	Ajit Thomas	Krishnapriya
1529	16178751	Malayalee Samajam	Ajit Thomas
1530	10778690	Suraj	Jhumri
1531	10778690	Jhumri	Suraj
1532	30951080	Daisy Buchanan	Tom
1533	19787401	Line	Jacques Hamelin
1534	19787401	Jacques Hamelin	Line
1535	5198820	Alva	J.J. Mama
1536	5198820	J.J. Mama	Alva
1537	18020900	Mumthas	Sidharth
1538	18020900	Sidharth	Mumthas
1539	90039	Pearl Coplin	Nancy
1540	2608771	Alice Holbrook	Sam
1541	2608771	Sam	Alice Holbrook
1542	29165410	Lauren Scott	FDR Foster
1543	29165410	FDR Foster	Lauren Scott
1544	5542667	ALICE	Albert Samson
1545	5542667	Albert Samson	ALICE
1546	13951439	Ayesha Mehra	Tony
1547	4343386	Kathy	Peter
1548	4343386	Peter	Kathy
1549	4562661	Dolly	Bert Wheeler
1550	4562661	Bert Wheeler	Dolly
1551	4562661	Bert Wheeler	Katie
1552	4213599	Silvius	Phoebe
1553	4213599	Rosalind	Phoebe
1554	4213599	Phoebe	Silvius
1555	1765026	Vianne Rocher	Serge
1556	9523372	Akash	Anjali
1557	9523372	Karam Jindal	Sandhya
1558	9523372	Anjali	Akash
1559	21258335	Jake Lever	Leah
1560	29530341	Kailash Sharma	Seema
1561	24738759	Riya	Rabi
1562	24738759	Riya	Rajiv
1563	24738759	Rabi	Riya
1564	32603015	Anna	Alessio
1565	32603015	Alessio	Anna
1566	909947	Joey Buttafuoco	Mary Jo
1567	909947	Mary Jo	Joey Buttafuoco
1568	6257968	Grace	Eddie
1569	6257968	Eddie	Grace
1570	703687	Lawrence Musgrove	Leticia
1571	3116175	William Wilberforce	Barbara Spooner
1572	3116175	Thomas Clarkson	Barbara Spooner
1573	10190365	Shambunath Mehta	Paro
1574	10190365	Paro	Shambunath Mehta
1575	20329839	Rosita	Don Diego
1576	32420843	Ben	Lucy
1577	32420843	Lucy	Ben
1578	10095235	Paraguaçu	Diogo Álvares
1579	10095235	Diogo Álvares	Paraguaçu
1580	22059060	Linda Eastman	Paul McCartney
1581	22059060	John Lennon	Cynthia
1582	22059060	Cynthia	John Lennon
1583	22059060	Paul McCartney	Linda Eastman
1584	26283021	Sneha	Vijay
1585	26283021	Vijay	Sneha
1586	33044016	Ram	Charmaine
1587	33044016	Charmaine	Ram
1588	2357737	Natasha	William
1589	2357737	William	Natasha
1590	919013	Claude Dauphin	Françoise
1591	919013	Maurice Dalbret	Françoise
1592	74387	Linus Rawlings	Agatha Clegg
1593	74387	Agatha Clegg	Linus Rawlings
1594	74387	Zeb	Julie
1595	74387	Julie	Zeb
1596	99025	Romeo	Juliet
1597	99025	Juliet	Count Paris
1598	99025	Juliet	Romeo
1599	99025	Count Paris	Juliet
1600	9459814	Jim Shannon	Anna Marladovna
1601	9459814	Anna Marladovna	Jim Shannon
1602	15491650	Gregor Dunnigan	Ferris Dunnigan
1603	33375298	Meera	Gautam Kapoor
1604	33375298	Gautam Kapoor	Meera
1605	2325404	Mak	Nak
1606	33508772	Amar Nath	Asha
1607	33508772	Asha	Amar Nath
1608	2877584	Waldo	Irene
1609	2877584	Irene	Waldo
1610	10890876	Kamla	Surendra
1611	10890876	Madan	Maya
1612	10890876	Surendra	Kamla
1613	9667639	Sakthivel	Lakshmi
1614	9667639	Lakshmi	Sakthivel
1615	10556466	Ángel	Luisa
1616	10556466	Ramiro	Luisa
1617	10556466	Luisa	Ángel
1618	10556466	Luisa	Ramiro
1619	36157703	Janaki	Ram
1620	36157703	Ram	Janaki
1621	34040360	Alice Gray	Jerry Larrabee
1622	34040360	Jerry Larrabee	Alice Gray
1623	31701975	Peppy Miller	Doris
1624	3640544	Anne Wentworth	Charles
1625	3640544	Charles	Anne Wentworth
1626	4824326	Betsy	Lola
1627	6821816	Henri	Jeanne Tournier
1628	6821816	Jeanne Tournier	Henri
1629	11625269	Babu	Rukmani
1630	12224834	Peter	Pat
1631	12224834	Suzanne	Pat
1632	31601544	Lalitha	Raj Ganesan
1633	31601544	Raj Ganesan	Lalitha
1634	5021251	Simi	Madhava
1635	5021251	Madhava	Azhagu
1636	5021251	Madhava	Simi
1637	5021251	Vivek	Chella
1638	5021251	Chella	Vivek
1639	5021251	Madhava	Chella
1640	133480	Charlie Luciano	Esta
1641	314093	Grace	Gordon
1642	314093	Gordon	Grace
1643	74966	La Bessiere	Tom Brown
1644	18803418	Katkar	Celina
1645	18803418	Katkar	Nasir Pathan
1646	18803418	Dhariwal	Nasir Pathan
1647	18803418	Dhariwal	Celina
1648	18803418	Nasir Pathan	Celina
1649	18803418	Celina	Katkar
1650	18803418	Nasir Pathan	Dhariwal
1651	18803418	Nasir Pathan	Katkar
1652	11612413	Neely O'Hara	Tony Polar
1653	11612413	Tony Polar	Neely O'Hara
1654	31678079	Adriana	Bonelli
1655	31678079	Bonelli	Adriana
1656	21318106	Shirley Valentine - Bradshaw	Joe
1657	21318106	Joe	Shirley Valentine - Bradshaw
1658	2982322	Paul	Gillian
1659	2982322	David Lewis	Gillian
1660	2982322	Gillian	Paul
1661	2499412	Jahnvi	Pooja Oberoi
1662	2499412	Pooja Oberoi	Rahul
1663	2499412	Raj	Jahnvi
1664	2499412	Raj	Rahul
1665	2499412	Raj	Pooja Oberoi
1666	2499412	Jahnvi	Raj
1667	2499412	Rahul	Pooja Oberoi
1668	2499412	Rahul	Raj
1669	8760054	Allen Shepherd	Jane Anderson
1670	8760054	Jane Anderson	Allen Shepherd
1671	1512171	Helen McCarter	Charles
1672	1512171	Brian	Debrah
1673	1512171	Charles	Helen McCarter
1674	6141751	Prince Naveen	Tiana
1675	6141751	Tiana	Prince Naveen
1676	9009812	Martin	Marilyn Jordan
1677	44696	Peter Warne	Westley
1678	44696	Andrews	Westley
1679	44696	Westley	Andrews
1680	44696	Westley	Peter Warne
1681	44696	Ellie Peter	Peter Warne
1682	34269763	China Polly	Charlie Bemis
1683	34269763	Charlie Bemis	China Polly
1684	22967108	Claire Foster	Phil
1685	22967108	Phil	Claire Foster
1686	5566878	Martin Naranjo	Yolanda
1687	5566878	Yolanda	Martin Naranjo
1688	370064	Harry	Karen
1689	370064	Karen	Harry
1690	370064	Daisy	Karen
1691	370064	Bernard	Karen
1692	4488493	"Meggie "" O'Neill"	Luke
1693	2122517	Paul Sutton	Betty
1694	2122517	Betty	Paul Sutton
1695	29760871	Rishi	Savitri
1696	864614	Antonina	Nikolai
1697	864614	Nikolai	Antonina
1698	2500390	Geeta	Ram Kapoor
1699	2500390	Geeta	Siddharth
1700	2500390	Ram Kapoor	Geeta
1701	1064199	Lee Ross	Marion
1702	1246394	Victor Frankenstein	Elizabeth
1703	844315	Séverine Serizy	Pierre Serizy
1704	12569818	Lekha	Amar
1705	12569818	Amar	Lekha
1706	17672486	Nora	Donald
1707	17672486	Donald	Nora
1708	14935874	Neha	Aditya
1709	14935874	Aditya	Neha
1710	1071219	John Clark	Beverly
1711	1071219	Beverly	John Clark
1712	33899408	Mohan	Kavita
1713	33899408	Kavita	Mohan
1714	33899408	Ashok Hotel	Sheila
1715	33899408	Kavita	Ashok Hotel
1716	33629922	Lachlan Currie	Lill
1717	29164086	Gabby	Silver
1718	29164086	Silver	Gabby
1719	16005026	Seenu	Anjali
1720	16005026	Anjali	Seenu
1721	3130366	Victor	Matthew
1722	3130366	Victor	Karen
1723	3130366	Matthew	Karen
1724	3130366	Karen	Matthew
1725	3130366	Karen	Victor
1726	3130366	Matthew	Victor
1727	31631257	Kevin Myers	Ellie
1728	31631257	Jim Levenstein	Michelle
1729	31631257	Ellie	Kevin Myers
1730	31631257	Michelle	Jim Levenstein
1731	13361675	Mary Haines	Steven
1732	13361675	Catherine	Steven
1733	181353	Richard Harland	Ellen Berent
1734	181353	Ellen Berent	Richard Harland
1735	5204875	Tara Singh	Sakina
1736	5204875	Sakina	Tara Singh
1737	10640685	Geetha	Aarumugam
1738	10640685	Aarumugam	Geetha
1739	10021034	Leland Stamper	Viv
1740	10021034	Hank Stamper	Viv
1741	33375064	Kiran Successful	Manjari
1742	9979	Alice	Nick Nightingale
1743	9979	Nick Nightingale	Alice
1744	9979	Bill Harford	Alice
1745	883489	Deb	Katherine Ann Watson
1746	883489	Katherine Ann Watson	Deb
1747	13291547	Ted	Klaasje
1748	13291547	Klaasje	Ted
1749	13291547	Klaasje	Dennis
1750	13291547	Dennis	Klaasje
1751	11558403	Heiress Billie Brown	Gil Jordan
1752	11558403	Gil Jordan	Heiress Billie Brown
1753	11545308	Benazir	Badshah Khan
1754	11545308	Badshah Khan	Benazir
1755	29680415	Zoey Russell	Jerry Russell
1756	29680415	Jerry Russell	Zoey Russell
1757	1320563	Shohei Sugiyama	Masako
1758	22740580	Georges Palet	Suzanne
1759	22740580	Suzanne	Georges Palet
1760	19612409	Ernesto	Rachel
1761	9471180	Kasia	Janusz
1762	9471180	Janusz	Kasia
1763	23091532	Samantha	Steve
1764	2977550	Siddharth	Sonia
1765	2216783	Greg Janello	Abby Janello
1766	2216783	Abby Janello	Greg Janello
1767	35608447	Malavika	Ravisankar
1768	35608447	Ravisankar	Malavika
1769	12883645	Bardot	Ribera
1770	1958815	Monica	Harry Rawlinson
1771	6201873	Arthur Winslow	Grace Winslow
1772	19087098	Shakespeare	Anne
1773	1397120	Sandra Kovak	Maggie Patterson
1774	1397120	Sandra Kovak	Peter Van Allen
1775	1397120	Peter Van Allen	Maggie Patterson
1776	14644512	George	Judy
1777	5841657	Vikram Chauhan	Nisha Chauhan
1778	5841657	Aditi	Nisha Chauhan
1779	5841657	Nisha Chauhan	Vikram Chauhan
1780	13463159	Lin Dong	Liu Pingguo
1781	13463159	Liu Pingguo	Lin Dong
1782	13463159	Liu Pingguo	An Kun
1783	13463159	An Kun	Wang Mei
1784	4259508	Chunilal	Parvati
1785	2158246	Catherine	Jim
1786	2158246	Jim	Catherine
1787	16355046	Siva	Sakthi
1788	1460724	Suman	Prem
1789	1460724	Prem	Suman
1790	103018	Julia	Leo Farnsworth
1791	103018	Leo Farnsworth	Julia
1792	4366908	Antoine	Cécile
1793	4366908	Cécile	Nathan
1794	4366908	Cécile	Antoine
1795	4366908	Antoine	Nathan
1796	4366908	Nathan	Cécile
1797	4366908	Nathan	Antoine
1798	25737142	Olivia	Henry
1799	1776465	Scott Heyward	Dianne Carter
1800	1776465	Dianne Carter	Scott Heyward
1801	25714957	Unniyettan	Rajeswari aka Raji
1802	25714957	Balan	Rajeswari aka Raji
1803	25714957	Rajeswari aka Raji	Unniyettan
1804	18790870	Tariq Aziz	Zeba
1805	18790870	Zeba	Tariq Aziz
1806	10553723	Gopalnath	Shyama
1807	10553723	Shyama	Gopalnath
1808	24672079	Marilyn	Gene
1809	24672079	Noah Cooper	Clare
1810	21684643	Prem Kumar	Divya
1811	8056967	Arpit Oberoi	Anupama Kaul
1812	8056967	Anupama Kaul	Arpit Oberoi
1813	9541484	Bobby Grady	Amy
1814	19998249	Shanti	Ravi
1815	19998249	Ravi	Shanti
1816	20645492	Jean	Brian
1817	20645492	Brian	Jean
1818	11275640	Mei Li	Wang Ta
1819	11275640	Wang Ta	Linda Low
1820	11275640	Linda Low	Wang Ta
1821	11275640	Wang Ta	Mei Li
1822	18325540	Lakshmi	Ghajraj Thakur
1823	18325540	Ghajraj Thakur	Lakshmi
1824	29865122	Elisa	Corrado
1825	29865122	Corrado	Elisa
1826	29865122	Luke	Loredana
1827	5822642	Madison	Bauer Produce
1828	5822642	Bauer Produce	Madison
1829	22526086	Lilly	Garth
1830	22526086	Garth	Lilly
1831	74018	Hildegard	"Hildy "" Johnson"
1832	74018	"Hildy "" Johnson"	Walter Burns
1833	74018	Bruce Baldwin	Walter Burns
1834	74018	"Hildy "" Johnson"	Hildegard
1835	74018	Hildegard	Bruce Baldwin
1836	74018	Bruce Baldwin	Hildegard
1837	74018	Walter Burns	Hildegard
1838	74018	Bruce Baldwin	"Hildy "" Johnson"
1839	74018	Walter Burns	Bruce Baldwin
1840	74018	"Hildy "" Johnson"	Bruce Baldwin
1841	74018	Walter Burns	"Hildy "" Johnson"
1842	9205739	Faten Hamama	Samir
1843	9205739	Samir	Faten Hamama
1844	10436186	Rong	Daeng
1845	1343628	Elsa	Timoteo
1846	1343628	Timoteo	Elsa
1847	15202473	Julia Packett	William Packett
1848	15202473	William Packett	Julia Packett
1849	4556313	Hilda	Baron Otto Spandermann
1850	4556313	Baron Otto Spandermann	Hilda
1851	11567553	Marty	Franky
1852	11567553	Franky	Marty
1853	4758386	Sue Lynne	Jeremy
1854	4758386	Jeremy	Sue Lynne
1855	7731853	Luigi	Simonetta
1856	7731853	Simonetta	Luigi
1857	28731928	Sudheer	Meera Shastri
1858	28731928	Meera Shastri	Sudheer
1859	9662019	Allan	Indira
1860	6034681	Alec Walker	Julie Eden
1861	6034681	Julie Eden	Alec Walker
1862	27707389	Thomas	Ali Ozkan
1863	31295271	Greg	Molly
1864	31295271	Molly	Greg
1865	8608738	Paola	Nico
1866	8608738	Paola	Simi
1867	8608738	James	Simi
1868	8608738	Nico	Paola
1869	8608738	Paola	Theo Tomasis
1870	8608738	Simi	James
1871	8608738	Theo Tomasis	Simi
1872	8608738	Simi	Theo Tomasis
1873	8608738	Theo Tomasis	Paola
1874	8608738	Paola	James
1875	8608738	Paola	John Attorney General
1876	8608738	Nico	Simi
1877	179825	Duke Mitchell	Carole
1878	29070972	Katharina Remminger	Vera
1879	154790	Poppaea	Nero
1880	8422182	Marisa Teresa Costantini	Jorge
1881	8422182	María Teresa Constantini	Jorge
1882	17323415	Emma Allen	Nate
1883	17323415	Nate	Emma Allen
1884	32000219	Malti	Sunil Arora
1885	32000219	Sunil Arora	Malti
1886	18657094	Azman	Maria
1887	16953192	Sunil Wadhwa	Raj
1888	16953192	Ram Saran Dubey	Farha
1889	16953192	Siddharth	Farha
1890	16953192	Ram Saran Dubey	Rahul
1891	16953192	Siddharth	Raj
1892	16953192	Siddharth	Vikram Sinha
1893	4580345	Valentina	Count Sanziani
1894	28149955	Ajay	Paddu
1895	14411179	Gaylord	Amanda Swift
1896	14411179	Linda Paige	Philo
1897	14411179	Amanda Swift	Philo
1898	14411179	Amanda Swift	Gaylord
1899	14411179	Philo	Amanda Swift
1900	14411179	Linda Paige	Amanda Swift
1901	14411179	Philo	Linda Paige
1902	5312972	Julian	Diana
1903	5312972	Diana	Julian
1904	4541280	Ali	Zara Sheikh
1905	16641164	Linda	Jai
1906	16641164	Jai	Linda
1907	2280521	William Adamson	Lady Alabaster
1908	2280521	Lady Alabaster	William Adamson
1909	7189363	Nirmal	Aarthi
1910	7189363	Aarthi	Prem
1911	7189363	Prem	Aarthi
1912	7189363	Aarthi	Nirmal
1913	313885	Cathy	Fred
1914	313885	Fred	Cathy
1915	6565567	Yossele	Gitl
1916	6565567	Yankl	Gitl
1917	89793	Karen Dinesen	Baron Bror Blixen
1918	89793	Baron Bror Blixen	Karen Dinesen
1919	18066576	Leo Tolstoy	Sophia
1920	16168084	Parvathi	Kannan
1921	16168084	Kannan	Parvathi
1922	2072768	Philip Peel	Susan
1923	2072768	Jess	Philip Peel
1924	2072768	Philip Peel	Jess
1925	8376274	Margo	Rodney
1926	8376274	Rodney	Margo
1927	20481209	Renée Beaulieu	Thad Walker
1928	20481209	Thad Walker	Renée Beaulieu
1929	142426	Robert Ferrars	Lucy Steele
1930	142426	Lucy Steele	Robert Ferrars
1931	142426	Marianne	Edward Ferrars
1932	142426	Edward Ferrars	Marianne
1933	3888422	Geeta	Vinod
1934	3888422	Vinod	Geeta
1935	35790650	Durai	Kavitha
1936	35790650	Kavitha	Durai
1937	3254614	Prince Khurram	Kandahari Begum
1938	3254614	Noor Jahan	Kandahari Begum
1939	3254614	Jahangir	Kandahari Begum
1940	3254614	Prince Khurram	Noor Jahan
1941	3254614	Noor Jahan	Prince Khurram
1942	3254614	Kandahari Begum	Jahangir
1943	3254614	Kandahari Begum	Prince Khurram
1944	1577389	Stevens	Darlington
1945	1577389	Darlington	Stevens
1946	3584478	Helen	Mark Cardigan
1947	3584478	Mark Cardigan	Helen
1948	2642180	Meir	Rivka
1949	2425809	Jay	Kinnu
1950	3226241	Dolly	Sherise
1951	3226241	Dolly	Chad
1952	3226241	Dolly	Darrell
1953	7076105	Sanjana	Viswanath
1954	7076105	Sumitra	Viswanath
1955	7076105	Viswanath	Sanjana
1956	246559	Richard Norvik	Peggy Sue awakens
1957	246559	Peggy Sue awakens	Richard Norvik
1958	23118238	Diane	Barton Kendrick
1959	23118238	Barton Kendrick	Diane
1960	3448890	Ursula Stanhope	George
1961	3448890	Lyle Van De Groot	Ursula Stanhope
1962	20950152	Maya Jogan	Anil Sharma
1963	11604017	Diane Lovering	Louise
1964	11604017	Richard Field	Louise
1965	11604017	Louise	Richard Field
1966	18546797	Sajani	Henry Moores
1967	18546797	Henry Moores	Sajani
1968	33643382	Datho	Elene
1969	31156636	Rajeevan	Rekha
1970	31156636	Nandita Menon	Mukundan
1971	31156636	Rekha	Rajeevan
1972	31156636	Mukundan	Nandita Menon
1973	4222309	Paul	Sandra
1974	4222309	Sandra	Paul
1975	33301193	Vijay Choudhury	Laxmi
1976	24570673	Ariel	Vi
1977	8632979	Alex	Shekhar
1978	24611221	Bhoomi	Krish
1979	24611221	Krish	Bhoomi
1980	92539	Frances	Anita Hutchins
1981	92539	Anita Hutchins	Frances
1982	31186833	Kamarudeen	Ummu Kholzu
1983	31186833	Ummu Kholzu	Kamarudeen
1984	10561709	Carmen	Antonio
1985	10561709	Antonio	Carmen
1986	1597877	Ollie	Bonnie
1987	1597877	Donovan Donaly	Bonnie
1988	1597877	Bonnie	Donovan Donaly
1989	1597877	Rex Rexroth	Marylin Rexroth
1990	1597877	Marylin Rexroth	Rex Rexroth
1991	20581383	Chandershekhar Pandey	Lajwanti
1992	24678269	Sharada	Chanchal
1993	24678269	Chanchal	Sharada
1994	1107088	Yukie	Sato
1995	1107088	Sato	Yukie
1996	35764883	Alissa	Karl Iskandar
1997	35764883	Karl Iskandar	Alissa
1998	129331	Loretta Castorini	Raymond Cappomaggi
1999	129331	Raymond Cappomaggi	Rita
2000	129331	Rita	Raymond Cappomaggi
2001	129331	Raymond Cappomaggi	Loretta Castorini
2002	27609842	Juliet	Gnomeo
2003	27609842	Gnomeo	Juliet
2004	1324831	Pooja Sahani	Raj Khanna
2005	1324831	Pooja Sahani	Tina Kapoor
2006	1324831	Raj Khanna	Tina Kapoor
2007	1324831	Tina Kapoor	Pooja Sahani
2008	1324831	Raj Khanna	Pooja Sahani
2009	1324831	Tina Kapoor	Raj Khanna
2010	9308910	Jack	Kay Walsh
2011	9308910	Kay Walsh	Jack
2012	33486701	Mort Burns	Marilyn
2013	33486701	Donald Halston	Janice
2014	33486701	Marilyn	Mort Burns
2015	21883963	Ah Cui	Mark
2016	21883963	Mark	Ah Cui
2017	2618462	Martin Cortland	Julia
2018	2618462	Robert Curtis	Julia
2019	13393041	Jack Fuller	Joy Ellis McNally
2020	13393041	Joy Ellis McNally	Jack Fuller
2021	6231069	Wilder Foudroyant	Vida
2022	29854616	Sivankutty	Sridevi
2023	29854616	Sridevi	Sivankutty
2024	1858682	Barnaby Fulton	Edwina
2025	1858682	Edwina	Barnaby Fulton
2026	80510	Henry Brougham	Julia
2027	80510	Julia	Dudley
2028	2066293	Emma ' Billie ' Dawn	Harry Brock
2029	2066293	Harry Brock	Emma ' Billie ' Dawn
2030	19451074	Saraswati	Kedar Chatujye
2031	19451074	Kedar Chatujye	Saraswati
2032	1682805	Everett	Meredith Morton
2033	1682805	Meredith Morton	Everett
2034	101907	Gloria	Steve Blackburn
2035	101907	Steve Blackburn	George Segal
2036	101907	Steve Blackburn	Gloria
2037	101907	George Segal	Gloria
2038	101907	Vicky Allesio	Gloria
2039	17315314	Anshel	Hadass
2040	17315314	Hadass	Anshel
2041	2015043	Dr West	Lydia
2042	26779875	Joanna	Will
2043	26779875	Will	Joanna
2044	5664334	Elaine	David Walker
2045	1957162	Crichton	Mary Loam
2046	10792003	Anand	Saritha
2047	10792003	Saritha	Kalyani
2048	10792003	Uma	Saritha
2049	10792003	Uma	Kalyani
2050	10792003	Anand	Kalyani
2051	5905476	Priscilla	Jack
2052	5905476	Jack	Priscilla
2053	68245	Buck	Blanche
2054	68245	Clyde Barrow	Blanche
2055	80923	George	Addie Ross
2056	80923	Brad	Addie Ross
2057	80923	Addie Ross	George
2058	80923	Porter	Addie Ross
2059	13392017	Jack	Adrienne
2060	2428862	Antonio	Pilar
2061	29449838	Bhaskar	Sudha
2062	607444	Jenna Rink	Matt Flamhaff
2063	6961461	Lady Elizabeth Boleyn	Mary Talbot
2064	6961461	Mary Talbot	William Stafford
2065	6961461	George	Jane Parker
2066	6961461	Jane Parker	George
2067	6961461	William Stafford	Mary Talbot
2068	525113	Wyatt Earp	Mattie Blaylock
2069	13023499	Catherine	Ted Gunther
2070	13023499	Catherine	Howard Brubaker
2071	13023499	Howard Brubaker	Catherine
2072	13023499	Howard Brubaker	Phyllis
2073	13023499	Ted Gunther	Catherine
2074	13023499	Phyllis	Howard Brubaker
2075	34672064	Ratan Chowdhury	Geeta
2076	9035550	Anne of Cleves	Cardinal Wolsey
2077	9035550	Catherine Howard	Henry VII
2078	9035550	Cardinal Wolsey	Thomas Cromwell
2079	9035550	Thomas Cranmer	Cardinal Wolsey
2080	9035550	Katherine Parr	Edward Seymour
2081	9035550	Cardinal Wolsey	Anne of Cleves
2082	9035550	Thomas Cranmer	Thomas Cromwell
2083	9035550	Thomas Cromwell	Thomas Cranmer
2084	9035550	Cardinal Wolsey	Thomas Cranmer
2085	9035550	Henry VII	Catherine Howard
2086	9035550	Thomas Cromwell	Cardinal Wolsey
2087	9035550	Edward Seymour	Katherine Parr
2088	8746433	Julie Longwell	Steve Carson
2089	8746433	Steve Carson	Julie Longwell
2090	25187050	Phillip Greenberg	Carol
2091	11223	Fiona	Deirdre
2092	11223	Chester	Deirdre
2093	11223	Fiona	Henrietta
2094	11223	Chester	David
2095	11223	Prince Charles	Chester
2096	11223	Prince Charles	Fiona
2097	11223	Henrietta	Scarlett
2098	11223	Matthew	Scarlett
2099	11223	Deirdre	Matthew
2100	11223	Prince Charles	Henrietta
2101	11223	Deirdre	Carrie
2102	11223	Scarlett	Henrietta
2103	11223	Scarlett	David
2104	11223	David	Chester
2105	11223	David	Fiona
2106	11223	Henrietta	Deirdre
2107	11223	Carrie	Matthew
2108	11223	Tom	Scarlett
2109	11223	Fiona	Chester
2110	11223	David	Henrietta
2111	11223	Tom	Matthew
2112	11223	Fiona	David
2113	11223	Scarlett	Prince Charles
2114	11223	Deirdre	Tom
2115	11223	David	Prince Charles
2116	11223	Chester	Henrietta
2117	11223	Carrie	Deirdre
2118	11223	Matthew	Prince Charles
2119	11223	Carrie	Tom
2120	11223	Chester	Prince Charles
2121	11223	Matthew	Carrie
2122	11223	Deirdre	Scarlett
2123	11223	Carrie	Scarlett
2124	11223	Henrietta	Chester
2125	11223	Henrietta	Fiona
2126	11223	Matthew	Deirdre
2127	11223	Henrietta	David
2128	11223	Tom	Carrie
2129	11223	Matthew	Tom
2130	11223	Prince Charles	Scarlett
2131	11223	Chester	Tom
2132	11223	Prince Charles	Matthew
2133	11223	Scarlett	Carrie
2134	11223	Chester	Fiona
2135	11223	David	Scarlett
2136	11223	Tom	Deirdre
2137	11223	Henrietta	Prince Charles
2138	11223	David	Matthew
2139	11223	Tom	Henrietta
2140	11223	Tom	David
2141	11223	Prince Charles	Tom
2142	11223	Fiona	Prince Charles
2143	11223	Scarlett	Tom
2144	11223	Fiona	Carrie
2145	11223	Henrietta	Tom
2146	11223	Chester	Scarlett
2147	11223	David	Tom
2148	11223	Chester	Matthew
2149	11223	Matthew	David
2150	11223	Deirdre	Chester
2151	11223	Deirdre	Fiona
2152	11223	Fiona	Tom
2153	11223	Prince Charles	Carrie
2154	11223	Deirdre	David
2155	11223	Matthew	Henrietta
2156	11223	Scarlett	Matthew
2157	11223	Carrie	Chester
2158	11223	Carrie	Fiona
2159	11223	David	Carrie
2160	11223	Deirdre	Henrietta
2161	11223	Carrie	David
2162	11223	Tom	Fiona
2163	11223	Tom	Chester
2164	11223	Prince Charles	Deirdre
2165	11223	Henrietta	Matthew
2166	11223	Deirdre	Prince Charles
2167	11223	Scarlett	Chester
2168	11223	Prince Charles	David
2169	11223	Fiona	Scarlett
2170	11223	Scarlett	Fiona
2171	11223	Henrietta	Carrie
2172	11223	Scarlett	Deirdre
2173	11223	Fiona	Matthew
2174	11223	Carrie	Henrietta
2175	11223	David	Deirdre
2176	11223	Carrie	Prince Charles
2177	11223	Chester	Carrie
2178	11223	Matthew	Chester
2179	11223	Tom	Prince Charles
