Wikipedia ID	Subject	Object	Romance	Subject freebase character ID	Object freebase character ID
2450308	Tomás	Izzi Creo	True		/m/0gy23q1
2450308	Izzi Creo	Tomás	True	/m/0gy23q1	
14988233	Gable	Ria	True		
25305145	Carol Owen	Jim Leonard	True		/m/0gz533r
25305145	Jim Leonard	Carol Owen	True	/m/0gz533r	
24878469	Beth Goodwin	Peter	True		
24878469	Peter	Beth Goodwin	True		
3303622	George Banks	Nina Banks	True	/m/0gyfmvj	/m/0h1n979
2848051	Betsy	Jack Singer	True	/m/04fgxzs	/m/04gdshz
2848051	Jack Singer	Betsy	True	/m/04gdshz	/m/04fgxzs
19636925	Dora	Tony Barrett	True		
19636925	Manya	Fredrik	True		
19636925	Fredrik	Manya	True		
19636925	Tony Barrett	Dora	True		
19636925	Stephen	Daphne	True		
2997355	Charlie Lang	Muriel	True	/m/04gdsj5	
2997355	Eddie Biasi	Yvonne Biasi	True	/m/0h2sxd8	/m/0h2hxp2
2997355	Yvonne Biasi	Eddie Biasi	True	/m/0h2hxp2	/m/0h2sxd8
2997355	Muriel	Charlie Lang	True		/m/04gdsj5
33268249	Yukichi	Tomoko Morikawa	True		/m/0kbnsyr
20891648	Steve Harleigh	Nora	True		
20891648	Nora	Steve Harleigh	True		
8457548	Max	Rebecca	True		
8457548	Rebecca	Max	True		
10619003	Rekha Roy	Naresh Dutt	True		/m/0gxrkbr
10619003	Naresh Dutt	Rekha Roy	True	/m/0gxrkbr	
4743308	Erin Jordan	Katie Jordan	True	/m/0h5rhsm	/m/0gykc5z
4743308	Ben Jordan	Erin Jordan	True	/m/04drwx2	/m/0h5rhsm
4743308	Katie Jordan	Ben Jordan	True	/m/0gykc5z	/m/04drwx2
4743308	Josh Jordan	Katie Jordan	True	/m/0h5rhsy	/m/0gykc5z
4743308	Josh Jordan	Katie Jordan	True	/m/0h5rhsy	/m/0gykc5z
4743308	Ben Jordan	Katie Jordan	True	/m/04drwx2	/m/0gykc5z
32717999	Petunia	Porky	True		
32717999	Porky	Petunia	True		
1468099	Sara Moore	Joe trail Gordon	True	/m/0gx38qg	
1468099	Ray Harris	Joe trail Gordon	True	/m/0h2h_33	
1468099	Kate	Ray Harris	True	/m/0gwwdcn	/m/0h2h_33
948784	Jimmy Livingston	Chloe	True	/m/0h6ct5b	/m/0h5hgkj
948784	Chloe	Jimmy Livingston	True	/m/0h5hgkj	/m/0h6ct5b
23740170	Rajkumar	Sreedevi	True		
8288167	Kay Wilson	Herbert	True	/m/0h5d6rf	
8288167	Herbert	Kay Wilson	True		/m/0h5d6rf
454718	Neil Miller	Scott Calvin	True	/m/0dlsyb_	/m/05nl81x
454718	Carol Newman	Scott Calvin	True		/m/05nl81x
454718	Laura Miller	Neil Miller	True	/m/0dlsxn0	/m/0dlsyb_
454718	Scott Calvin	Carol Newman	True	/m/05nl81x	
454718	Scott Calvin	Neil Miller	True	/m/05nl81x	/m/0dlsyb_
4461885	Harvey Keitel	Geraldine Chaplin	True		
4461885	Geraldine Chaplin	Harvey Keitel	True		
2065224	Tia Sharma	Raj	True	/m/0h825w_	
2065224	Raj	Tia Sharma	True		/m/0h825w_
6954370	Carla Tate	Daniel McMann	True	/m/02r96y9	
25480074	Chandler Scott	Liz O'Reilly	True		
25480074	Ruth Fine	Bernie	True	/m/0h2v_9y	
25480074	Bernie	Ruth Fine	True		/m/0h2v_9y
25480074	Liz O'Reilly	Chandler Scott	True		
61522	Jerry Warriner	Lucy Warriner	True	/m/0cw7s6v	/m/02nwn8n
29000018	Lucy	Clyde	True	/m/09tqg_p	/m/09tqg_7
29000018	Clyde	Lucy	True	/m/09tqg_7	/m/09tqg_p
8070699	Raoul	Solange	True		
8070699	Solange	Raoul	True		
22714346	Sandhya	Raghu	True	/m/0h88p3j	/m/0h8jrp3
22714346	Raghu	Sandhya	True	/m/0h8jrp3	/m/0h88p3j
28397585	King Louis XIII	Queen Anne	True	/m/0gvmxhf	/m/0gvmxgm
28397585	Freddie Fox	Queen Anne	True		/m/0gvmxgm
31926616	Ruahul	Mamata	True		
31926616	Mamata	Ruahul	True		
31926616	Chowdhury	Mamata	True		
3212842	Neal	Nikki	True		
3212842	Nikki	Neal	True		
1091346	Marlon	Lonette	True	/m/0ghbnxb	/m/0ghbntl
18549292	John Wickliff Shawnessy	Susanna Drake	True	/m/0h34fj9	/m/0ghdhvz
18549292	Susanna Drake	John Wickliff Shawnessy	True	/m/0ghdhvz	/m/0h34fj9
27326736	Paulachan	Nancy	True		/m/0h8b809
27326736	Nancy	Paulachan	True	/m/0h8b809	
4097843	Jonathan Harker	Mina Murray / Harker	True	/m/0k3m01b	/m/0jvdxf6
286836	Sue Bridehead	Arabella	True	/m/0gx3svx	
286836	Jude Fawley	Arabella	True	/m/0h0v71d	
286836	Phillotson	Jude Fawley	True		/m/0h0v71d
286836	Arabella	Jude Fawley	True		/m/0h0v71d
286836	Jude Fawley	Phillotson	True	/m/0h0v71d	
286836	Phillotson	Arabella	True		
3531556	Van	Linda	True	/m/0h2b_08	/m/0h5d6vc
5835745	Gilbert Noble	Josephine Wingfield	True	/m/0bnlwkv	/m/0bnlwlh
3790446	Adelina Sbaratti	Carmine	True	/m/0gy2y2r	
23973599	Harry Langdon	Effie	True		
10831021	Daniel	Andrea	True		/m/0h2kyvs
10831021	Monique	Andrea	True		/m/0h2kyvs
10831021	Anton	Andrea	True		/m/0h2kyvs
10831021	Daniel	Monique	True		
10831021	Andrea	Anton	True	/m/0h2kyvs	
23239530	Simon Joel Edgerton	Danielle Cormack	True		
23239530	Simon Joel Edgerton	Katrien Becker	True		/m/0gymd5q
49696	Joh Fredersen	Hel	True	/m/02ws4t5	
14355866	William Powell	Polly	True		
14355866	Polly	William Powell	True		
31893898	Sir William Collyer	Hester Collyer	True	/m/0hz_x7_	/m/0gy23p7
31893898	Hester Collyer	Sir William Collyer	True	/m/0gy23p7	/m/0hz_x7_
1922686	Rhea Saran	Rishi Talwar	True	/m/0gxtrxt	/m/0dj2mr2
1922686	Rhea Saran	Dev Saran	True	/m/0gxtrxt	/m/0dgb3x8
1922686	Rishi Talwar	Maya Talwar	True	/m/0dj2mr2	/m/0dbxqz9
1922686	Dev Saran	Rhea Saran	True	/m/0dgb3x8	/m/0gxtrxt
1922686	Rishi Talwar	Rhea Saran	True	/m/0dj2mr2	/m/0gxtrxt
1922686	Maya Talwar	Rishi Talwar	True	/m/0dbxqz9	/m/0dj2mr2
1334144	Carla	Lizzie Buckingham	True		
1334144	Lizzie Buckingham	Carla	True		
5792097	Tim Melville	Mary Horton	True	/m/05spy34	
22762373	Mathi	Vinu Chakravarthi	True		
2501435	Yoshitarō Sakamoto	Akiko	True		/m/0h15stn
2501435	Akiko	Yoshitarō Sakamoto	True	/m/0h15stn	
1587300	Lise Bouvier	Henri Baurel	True	/m/0h6fbnv	/m/0h6fbn5
1587300	Henri Baurel	Lise Bouvier	True	/m/0h6fbn5	/m/0h6fbnv
14716766	Ladislaus Walichek	Peter Garrison	True		/m/0h575b0
9112296	Yamini	Anju	True	/m/0jnv7xw	
24608768	Mary Crawford	Andy Schmidt	True	/m/0h2c266	/m/0h15341
24608768	Andy Schmidt	Mary Crawford	True	/m/0h15341	/m/0h2c266
473212	Alice Tate	Doug Tate	True	/m/0h1p78d	/m/05sq9b8
473212	Doug Tate	Alice Tate	True	/m/05sq9b8	/m/0h1p78d
1107052	Micki	Rob Salinger	True	/m/02nwj6y	/m/0h2vwb3
1107052	Rob Salinger	Micki	True	/m/0h2vwb3	/m/02nwj6y
3154528	Clark	Darla	True	/m/0h5scdj	/m/0h5scfp
3154528	Darla	Clark	True	/m/0h5scfp	/m/0h5scdj
14230594	Poonkodi	Arjun	True		
14230594	Arjun	Poonkodi	True		
1788713	Jatin	Radha	True	/m/0h8bzvv	
1788713	Radha	Jatin	True		/m/0h8bzvv
2711674	Julie LaVerne	Steve Baker	True	/m/0cgsdxh	/m/0cgsdy7
10801336	Captain Wade Hunnicutt	Hannah Hunnicutt	True	/m/0h2hdt1	/m/0h282h2
31092862	James Moore	Patricia	True		
31092862	Dennis O'Grady	Rosie	True		
31092862	Patricia	James Moore	True		
31092862	Rosie	Dennis O'Grady	True		
12297466	Anna	Richard	True	/m/0n4k1fs	/m/0n4j_br
12297466	Richard	Anna	True	/m/0n4j_br	/m/0n4k1fs
2025985	Lois Vargas	Daniel Vargas	True		
2025985	Daniel Vargas	Lois Vargas	True		
8860418	Corbett	Janine	True		
8860418	Janine	Corbett	True		
30860806	Anchal	Geeta	True		/m/0h7729x
30860806	Anchal	Prem	True		/m/0h349_j
30860806	Bindiya	Amar	True	/m/0gy27c8	
30860806	Bindiya	Prem	True	/m/0gy27c8	/m/0h349_j
30860806	Bindiya	Anchal	True	/m/0gy27c8	
30860806	Geeta	Bindiya	True	/m/0h7729x	/m/0gy27c8
30860806	Amar	Geeta	True		/m/0h7729x
30860806	Geeta	Amar	True	/m/0h7729x	
30860806	Geeta	Prem	True	/m/0h7729x	/m/0h349_j
30860806	Amar	Bindiya	True		/m/0gy27c8
30860806	Prem	Bindiya	True	/m/0h349_j	/m/0gy27c8
30860806	Prem	Geeta	True	/m/0h349_j	/m/0h7729x
30860806	Amar	Prem	True		/m/0h349_j
30860806	Amar	Anchal	True		
30860806	Geeta	Anchal	True	/m/0h7729x	
30860806	Prem	Amar	True	/m/0h349_j	
30860806	Anchal	Bindiya	True		/m/0gy27c8
30860806	Prem	Anchal	True	/m/0h349_j	
30860806	Bindiya	Geeta	True	/m/0gy27c8	/m/0h7729x
30860806	Anchal	Amar	True		
23920659	Aarush	Sandy Rao	True	/m/0gxr9wf	/m/0gxp1pp
23920659	Sandy Rao	Bob	True	/m/0gxp1pp	
23920659	Aarush	Bob	True	/m/0gxr9wf	
23920659	Bob	Sandy Rao	True		/m/0gxp1pp
23920659	Aarush	Hetal Patel	True	/m/0gxr9wf	/m/0h25gxc
23920659	Batuk Patel	Sandy Rao	True	/m/0h5w74l	/m/0gxp1pp
23920659	Hetal Patel	Aarush	True	/m/0h25gxc	/m/0gxr9wf
6586251	Fateh Khan	Rukhsar	True		
19950670	Marie - José Vauzange	Pierre Tardivet	True		
19950670	Pierre Tardivet	Marie - José Vauzange	True		
16002873	Luisa Contini	Signor Contini	True	/m/07ykzc1	
16002873	Signor Contini	Luisa Contini	True		/m/07ykzc1
29026343	Michael Daly	Laura	True	/m/0k9vl91	/m/0h32g0v
29026343	Laura	Michael Daly	True	/m/0h32g0v	/m/0k9vl91
21621727	Tapasi	Bulu	True		
21621727	Bulu	Tapasi	True		
7235116	Mike Keegan	Ellie Keegan	True		/m/0h30wfl
7235116	Ellie Keegan	Mike Keegan	True	/m/0h30wfl	
5959715	Pieter Van Ruijven	Catharina Bolnes Vermeer	True	/m/0cqr31n	/m/0cqr306
5959715	Catharina Bolnes Vermeer	Pieter Van Ruijven	True	/m/0cqr306	/m/0cqr31n
14355683	Ranjith	Nandhana	True		
28784914	Iris	Vito Perugino	True		
28784914	Vito Perugino	Iris	True		
11466747	Lam Yiu - Kwok	Man Ching	True		
11466747	Jacky Cheung	Man Ching	True		
45126	King Henry VIII	Catherine of Aragon	True	/m/0n4kmmx	
3077087	Joanne Larson Wedman	Walter Wedman	True		/m/0h2l16k
3077087	Claudia Larson	Walter Wedman	True	/m/0h260l4	/m/0h2l16k
7508621	Charles Townsend	Kitty Garstin	True		
7508621	Kitty Garstin	Dorothy Townsend	True		/m/0gfrj41
7508621	Dorothy Townsend	Kitty Garstin	True	/m/0gfrj41	
7508621	Charles Townsend	Dorothy Townsend	True		/m/0gfrj41
7508621	Dorothy Townsend	Walter –	True	/m/0gfrj41	
7508621	Walter –	Kitty Garstin	True		
7508621	Walter –	Dorothy Townsend	True		/m/0gfrj41
5248155	Vivian Snowden	Regi Allen	True		/m/0h2qpf1
5248155	Regi Allen	Vivian Snowden	True	/m/0h2qpf1	
29942	Elaine Robinson	Carl Smith	True	/m/05nb94p	/m/0hcd67q
29942	Benjamin Braddock	Elaine Robinson	True		/m/05nb94p
29942	Benjamin Braddock	Carl Smith	True		/m/0hcd67q
29942	Carl Smith	Elaine Robinson	True	/m/0hcd67q	/m/05nb94p
29942	Elaine Robinson	Benjamin Braddock	True	/m/05nb94p	
2338401	Alice Bowman	Peter Bowman	True	/m/0ch6yb_	/m/0ch6y9x
3654363	Daphne De Carter	Alfred de Carter	True	/m/0k6xjbt	
3654363	Daphne De Carter	Wagner	True	/m/0k6xjbt	
3654363	Daphne De Carter	Francesca	True	/m/0k6xjbt	
1364174	Harry Dawes	Jerry	True	/m/0gz4vmw	
1634239	Aditya Sehgal	Savitri	True	/m/0dgb3gq	/m/0h2pn8f
1634239	Tabu	Yeshwant Rao	True		/m/0gxnr7g
1634239	Suhani Sharma	Yeshwant Rao	True	/m/0dbxq13	/m/0gxnr7g
1634239	Tabu	Savitri	True		/m/0h2pn8f
1634239	Savitri	Tabu	True	/m/0h2pn8f	
1634239	Savitri	Yeshwant Rao	True	/m/0h2pn8f	/m/0gxnr7g
1634239	Yeshwant Rao	Savitri	True	/m/0gxnr7g	/m/0h2pn8f
1634239	Yeshwant Rao	Aditya Sehgal	True	/m/0gxnr7g	/m/0dgb3gq
1634239	Aditya Sehgal	Yeshwant Rao	True	/m/0dgb3gq	/m/0gxnr7g
1634239	Yeshwant Rao	Tabu	True	/m/0gxnr7g	
3950291	Clara	Sancho	True	/m/0gl6wwp	/m/0gl6wtq
3950291	Clara	Victor Plaza	True	/m/0gl6wwp	
3950291	Victor Plaza	Clara	True		/m/0gl6wwp
3259315	Mark Brice	Ella Brice	True	/m/0h28l9v	
3259315	Ella Brice	Mark Brice	True		/m/0h28l9v
11958787	Morris	Natalie Miller	True		/m/0h33zxy
17475674	Melinda Winifred Waine Tentrees	Robert Tentrees	True		
17475674	Robert Tentrees	Melinda Winifred Waine Tentrees	True		
10645970	Robert D'Souza	Kathy D'Souza	True	/m/0h7bbvn	/m/0h8p0qf
10645970	Shankar	Parvati	True		/m/0h8dz99
1075228	Oliver Barrett IV	Jenny	True	/m/02nwhvw	
1075228	Jenny	Oliver Barrett IV	True		/m/02nwhvw
1597728	Rosetta	Gino Donnini	True	/m/02nwhwz	/m/02nwhwr
1597728	Gino Donnini	Rosetta	True	/m/02nwhwr	/m/02nwhwz
32026934	Dodge	Linda	True	/m/0gy6vkd	/m/0khm_0n
32026934	Linda	Dodge	True	/m/0khm_0n	/m/0gy6vkd
17968290	Jai	Geeta	True	/m/0h3421t	/m/0h3blft
17968290	Geeta	Jai	True	/m/0h3blft	/m/0h3421t
4526503	Rishi	Nicky	True	/m/0hbt04d	
18037052	Shastri	Abhilasha	True		
18037052	Abhilasha	Shastri	True		
17890202	Santosh Singh	Khushi	True	/m/0h5hflf	/m/0h2_rpy
17890202	Khushi	Santosh Singh	True	/m/0h2_rpy	/m/0h5hflf
6326152	Lakshmi	Kishtayya	True		
6326152	Kishtayya	Lakshmi	True		
13345732	Sylvia Lockwood	Phillip	True		
13345732	Donald	Sylvia Lockwood	True		
13345732	Reginald Denny	Phillip	True		
13345732	Sylvia Lockwood	Reginald Denny	True		
13345732	Reginald Denny	Sylvia Lockwood	True		
2021400	Trish	Andy Stitzer	True	/m/0bg8r41	/m/04fmq5_
2021400	Andy Stitzer	Trish	True	/m/04fmq5_	/m/0bg8r41
12897402	Inspector Shekhar Varma	Meena S. Varma	True	/m/0h75396	/m/0dbxmcx
12897402	Meena S. Varma	Inspector Shekhar Varma	True	/m/0dbxmcx	/m/0h75396
145445	Guy Foucher	Madeleine	True	/m/02nwqrx	/m/02nwqsb
145445	Roland Cassard	Lola	True	/m/02nwqsk	
145445	Lola	Roland Cassard	True		/m/02nwqsk
872497	Fernand Mondego	Mercédès	True	/m/0bj7j2w	
872497	Mercédès	Fernand Mondego	True		/m/0bj7j2w
20869430	Pascal Manise	Agnès	True		
20869430	Cécile Coste	Agnès	True		
20869430	Agnès	Cécile Coste	True		
1679809	Rhea Prakash	Sameer	True	/m/0dbxqbq	/m/0h5twgm
1679809	Sameer	Rhea Prakash	True	/m/0h5twgm	/m/0dbxqbq
15167672	Jyoti	Deepak	True	/m/0gydyww	/m/0h6z20s
15167672	Deepak	Jyoti	True	/m/0h6z20s	/m/0gydyww
733213	Mia Thermopolis	Andrew Jacoby	True	/m/0466s44	/m/0ggk9r0
733213	Andrew Jacoby	Mia Thermopolis	True	/m/0ggk9r0	/m/0466s44
733213	Queen Clarisse Renaldi	Patrick O'Donnell	True	/m/0ggk9tf	/m/0hgckv4
2492165	Annie Huttinger	Scott	True	/m/0bv5_17	/m/0h5vhhf
2492165	Scott	Sarah Huttinger	True	/m/0h5vhhf	/m/04ds294
2492165	Sarah Huttinger	Jeff Daly	True	/m/04ds294	/m/0bv5_1p
2492165	Sarah Huttinger	Scott	True	/m/04ds294	/m/0h5vhhf
2492165	Annie Huttinger	Jeff Daly	True	/m/0bv5_17	/m/0bv5_1p
3558237	John Abraham	Tehzeeb Hussain	True		/m/0gy629q
3558237	Tehzeeb Hussain	John Abraham	True	/m/0gy629q	
10826329	Leo Gogarty	Margaud Morgan	True		
10826329	Margaud Morgan	Leo Gogarty	True		
2553711	Stephen Mathewson	Claire Mathewson	True	/m/0gxrjr7	
2553711	Claire Mathewson	Stephen Mathewson	True		/m/0gxrjr7
10614972	Capt. Anand/Major. Manohar Lal Verma	Ruma	True	/m/0dg9__y	/m/0h8jk7s
16964519	Robert Elliott	Jane Vale	True		
16964519	Jane Vale	Robert Elliott	True		
23069508	Karen	Joseph	True	/m/0bsz6q9	/m/0bszcp0
15007384	Pierre Martel	Blanche	True		
15007384	Clément	Blanche	True		
14711494	Lou	Tex Clarke	True		
14711494	Tex Clarke	Lou	True		
33502250	Sivakumar	Chintamani	True		
2585223	Donald Dalglish	Elena Burn	True	/m/0b_xz_c	/m/0b_xz_m
2585223	Elena Burn	Donald Dalglish	True	/m/0b_xz_m	/m/0b_xz_c
2585223	Daniel Dillon	Donald Dalglish	True	/m/0b_x_13	/m/0b_xz_c
2585223	Daniel Dillon	Elena Burn	True	/m/0b_x_13	/m/0b_xz_m
76366	Daphne	Jerry	True		/m/02nwmcm
76366	Joe	Osgood Fielding III	True	/m/0h2vq97	/m/0h5rt6p
76366	Jerry	Daphne	True	/m/02nwmcm	
76366	Osgood Fielding III	Joe	True	/m/0h5rt6p	/m/0h2vq97
32657739	Thorton	Joan Burbridge	True		
10772229	Ahmed	Layla	True		
10772229	Layla	Mamdouh	True		
10772229	Mamdouh	Layla	True		
10772229	Layla	Ahmed	True		
3990824	Pamela Hill	Philip Kirby	True		
3990824	Philip Kirby	Susan Applegate	True		/m/0h1psk2
3990824	Pamela Hill	Susan Applegate	True		/m/0h1psk2
2279228	Aarti Sahai	Aditya Sahai	True	/m/0gz4tmk	
2279228	Anjali Sahai	Aditya Sahai	True	/m/0gx3f1y	
2279228	Aditya Sahai	Aarti Sahai	True		/m/0gz4tmk
2279228	Anjali Sahai	Aarti Sahai	True	/m/0gx3f1y	/m/0gz4tmk
2279228	Aditya Sahai	Anjali Sahai	True		/m/0gx3f1y
431251	Ludwig van Beethoven	Kaspar	True	/m/0h34rm8	
15867408	Rudolph Falliere	Helene Mara	True		
15867408	Helene Mara	Rudolph Falliere	True		
25244431	Makkhi	Nirmala	True		/m/0g9kg4t
17818658	Dave Dawson	Rosamund	True	/m/0c0ll8m	/m/0c0llbk
17818658	Rosamund	Dave Dawson	True	/m/0c0llbk	/m/0c0ll8m
6143174	Mary Crawford	Edmund Bertram	True	/m/05p5z78	/m/05c5zgj
6143174	Maria Bertram	Mary Crawford	True	/m/0cjcymy	/m/05p5z78
6143174	Maria Bertram	Edmund Bertram	True	/m/0cjcymy	/m/05c5zgj
6143174	Edmund Bertram	Mary Crawford	True	/m/05c5zgj	/m/05p5z78
6143174	Maria Bertram	Henry Crawford	True	/m/0cjcymy	/m/051y6vy
6143174	Edmund Bertram	Henry Crawford	True	/m/05c5zgj	/m/051y6vy
6143174	Henry Crawford	Mary Crawford	True	/m/051y6vy	/m/05p5z78
6143174	Henry Crawford	Maria Bertram	True	/m/051y6vy	/m/0cjcymy
6143174	Mary Crawford	Henry Crawford	True	/m/05p5z78	/m/051y6vy
6143174	Edmund Bertram	Maria Bertram	True	/m/05c5zgj	/m/0cjcymy
62111	Judith Traherne	Dr. Frederick Steele	True	/m/02nwcwq	/m/0b_h3vy
62111	Dr. Frederick Steele	Judith Traherne	True	/m/0b_h3vy	/m/02nwcwq
16767019	Oscar	Horace	True		
16767019	Benjamin	Horace	True		
8261602	Rishi	Anjali	True	/m/0h86r39	/m/0gyf0mq
8261602	Anjali	Rishi	True	/m/0gyf0mq	/m/0h86r39
6518422	Rod	Peggy	True		
6518422	Kyle	Peggy	True		
6518422	Peggy	Corazon	True		
6518422	Corazon	Peggy	True		
30542734	S. Nandakumar	Thulasi	True		
26687336	Paramvir Singh	Mary Dhillon	True		/m/0h5rsr2
26687336	Mary Dhillon	Paramvir Singh	True	/m/0h5rsr2	
454812	Quentin Collins	Tracy Collins	True	/m/0h_6h1b	/m/0h3c6mg
1682270	Louisa May Foster	Leonard Crawley	True	/m/0h129l_	
1682270	Leonard Crawley	Louisa May Foster	True		/m/0h129l_
10376736	Flanders	Cornelia	True		
3510662	Bathsheba Everdene	Frank Troy	True	/m/040_6tw	
3510662	Frank Troy	Fanny Robin	True		/m/0j3s_v7
1777992	Big John McMasters	Karen Vanmeer	True	/m/0h2bzn0	
1777992	Karen Vanmeer	Big John McMasters	True		/m/0h2bzn0
708870	Dr. Jack Mickler	Marilyn Mickler	True	/m/0gxs8pr	/m/0h5vmww
28485791	Arthur Bach	Susan Johnson	True	/m/02nwbd0	/m/0ghdkwt
28485791	Hobson	Susan Johnson	True	/m/0ghdkwq	/m/0ghdkwt
28485791	Susan Johnson	Arthur Bach	True	/m/0ghdkwt	/m/02nwbd0
76617	"Scottie "" Ferguson"	Madeleine Elster	True		/m/02nwrnb
540654	Edmund Walker	Matty Walker	True	/m/09jz89r	/m/09jz89j
540654	Matty Walker	Edmund Walker	True	/m/09jz89j	/m/09jz89r
8557673	Cathy Palmer	Kevin	True		
7605708	Karen	Marayå	True		
7605708	Marayå	Karen	True		
7787290	Mark Furness	Stevie	True	/m/02nwd8m	
277710	Max Conners	Dean Cumanno	True	/m/0ghbjcl	/m/0ghbjjr
277710	Dean Cumanno	Max Conners	True	/m/0ghbjjr	/m/0ghbjcl
61169	Mimi Glossop	Cyril Glossop	True	/m/0h1psxj	
61169	William Austin	Cyril Glossop	True		
4783203	Helen	Bart	True		
4783203	Ken	Bart	True		
4783203	Helen	Ken	True		
4783203	Sylvia	Bart	True		
4783203	Bart	Sylvia	True		
4783203	Ken	Helen	True		
1582009	Rahul	Siddharth	True	/m/0dgb2z5	
1582009	Siddharth	Rahul	True		/m/0dgb2z5
1582009	Seema Kapoor	Siddharth	True	/m/0dbxnsp	
17203681	Mauricio Rodriguez	Sarah Rodriguez	True	/m/0h1nph3	/m/0h29j2f
17203681	Sarah Rodriguez	Mauricio Rodriguez	True	/m/0h29j2f	/m/0h1nph3
17203681	Jesse Rodriguez	Sarah Rodriguez	True	/m/0hzg95x	/m/0h29j2f
17203681	Mauricio Rodriguez	Anna Rodriguez	True	/m/0h1nph3	/m/0hzg953
21513978	Rajendra Prasad	Satyabhama	True		
21513978	K. Krishnamurthy	Satyabhama	True		
18023344	Rosa	Alvaro Mangiacavallo	True		/m/0h2_2lz
18023344	Serafina Delle Rose	Rosario	True		
18023344	Rosario	Serafina Delle Rose	True		
18023344	Alvaro Mangiacavallo	Rosa	True	/m/0h2_2lz	
2527873	Margaret	Brant Royle	True		/m/0h2sv66
2527873	Brant Royle	Margaret	True	/m/0h2sv66	
1482800	Strauss	Poldi Vogelhuber	True		
1482800	Poldi Vogelhuber	Strauss	True		
2421437	Ariel	Andrew	True	/m/0h1p791	
2421437	Adrian	Andrew	True	/m/0h2kctw	
2421437	Leopold	Andrew	True		
82423	Thomas Hutter	Ellen Hutter, seine Frau	True		/m/0cb6502
1337210	Blanche Maxwell	Susan George	True	/m/0h4zqwf	
1337210	Blanche Maxwell	Warren Maxwell	True	/m/0h4zqwf	
1337210	Warren Maxwell	Blanche Maxwell	True		/m/0h4zqwf
1337210	Susan George	Blanche Maxwell	True		/m/0h4zqwf
1337210	Hammond	Blanche Maxwell	True		/m/0h4zqwf
16596475	Gavin	Quentin	True	/m/0h2cyt5	/m/05t1xyk
16596475	Gavin	Quentin	True	/m/05t1xyb	/m/05t1xyk
16596475	Elenore	Gavin	True		/m/0h2cyt5
16596475	Elenore	Gavin	True		/m/05t1xyb
16596475	Elenore	Simon	True		/m/0gyyr3c
16596475	Quentin	Gavin	True	/m/05t1xyk	/m/0h2cyt5
16596475	Quentin	Gavin	True	/m/05t1xyk	/m/05t1xyb
16596475	Simon	Gavin	True	/m/0gyyr3c	/m/0h2cyt5
16596475	Simon	Gavin	True	/m/0gyyr3c	/m/05t1xyb
16596475	Elenore	Quentin	True		/m/05t1xyk
16596475	Simon	Elenore	True	/m/0gyyr3c	
16596475	Simon	Quentin	True	/m/0gyyr3c	/m/05t1xyk
16596475	Quentin	Elenore	True	/m/05t1xyk	
7261333	Deion Hughes	Kate Thomas	True	/m/02nwkbf	/m/02nwkc2
7261333	Kate Thomas	Deion Hughes	True	/m/02nwkc2	/m/02nwkbf
33289788	Krishna	Dr. Sushma Malhotra	True		/m/0h707kx
33289788	Dr. Sushma Malhotra	Krishna	True	/m/0h707kx	
11051391	Nilofar	Wasim Ahmed	True		/m/0h9wb0q
11051391	Wasim Ahmed	Nilofar	True	/m/0h9wb0q	
2258378	Tom Winters	David	True	/m/0gxrjln	
2258378	Tom Winters	Cinzia Zaccardi	True	/m/0gxrjln	/m/0gy2yl0
3598984	Justin Quayle	Tessa Quayle	True	/m/0bg6nhy	/m/0bg6nj7
33949342	Aggie Bruno	Joe Bruno	True		
26839407	Uma	Godavari	True		
26839407	Siva	Godavari	True		
26839407	Lakshmi	Uma	True		
26839407	Siva	Uma	True		
26839407	Uma	Siva	True		
26839407	Sarojini	Peter Fernandes	True		
26839407	Siva	Vasantha	True		
26839407	Siva	Lakshmi	True		
26003683	Gopi	Anjali	True		
26003683	Anjali	Gopi	True		
2649257	Lydia	Wickham	True		
2649257	Wickham	Lydia	True		
16201787	Jack Lestrade	Marta	True		
16201787	Marta	Jack Lestrade	True		
19353888	Avtar	Ram	True		/m/0h0tp3x
19353888	Avtar	Sangeeta	True		
226198	Sam Baldwin	Maggie Baldwin	True	/m/0gx437f	/m/0h5rj4z
226198	Maggie Baldwin	Sam Baldwin	True	/m/0h5rj4z	/m/0gx437f
5413813	Lucille O'Mara	Daisy Kenyon	True	/m/0b_b5r3	/m/0b_b5qt
5413813	Peter Lapham	Daisy Kenyon	True	/m/0b_b5rx	/m/0b_b5qt
5413813	Daisy Kenyon	Peter Lapham	True	/m/0b_b5qt	/m/0b_b5rx
5413813	Daisy Kenyon	Lucille O'Mara	True	/m/0b_b5qt	/m/0b_b5r3
7237349	Shanmugam	Valarmati	True		
7237349	Valarmati	Dhanalakshmi	True		/m/0h2_myf
7237349	Dhanalakshmi	Valarmati	True	/m/0h2_myf	
4372392	Scribonia	Octavian	True		
4372392	Octavian	Livia Drusilla	True		/m/0h39zd8
4372392	Octavian	Livia Drusilla	True		/m/0h39zd8
4372392	Octavian	Julia Caesaris	True		/m/0hzzc_m
4372392	Marcus Vipsanius Agrippa	Julia Caesaris	True	/m/0hzzd04	/m/0hzzc_m
4372392	Julia Caesaris	Marcus Vipsanius Agrippa	True	/m/0hzzc_m	/m/0hzzd04
4372392	Octavian	Scribonia	True		
4372392	Scribonia	Livia Drusilla	True		/m/0h39zd8
