	movie_id	character	agent_verbs	patient_verbs	attributes	title	religion	age	death	children
323	4015886	Mongkut	['passes', 'becomes', 'contemplates', 'asserts', 'dismisses', 'presents', 'ignores', 'apprehensive']	['see']	['confidante', 'pleased', 'children', 'irritation']	King				
324	4015886	Anna Leonowens	['shows', 'servant', 'explains', 'has', 'tells', 'parries', 'persuades', 'stands', 'demands', 'convinces', 'goes', 'recalls', 'learns', 'teaches', 'agrees', 'refuses', 'reluctant', 'starts']	['causes', 'go', 'give', 'reminisces', 'believe', 'convinces', 'assist', 'shocked', 'allowed', 'prepared', 'see', 'form', 'enter', 'stay', 'visits', 'summoned', 'leave']	['Singapore', 'pupils', 'plea', 'contract']	schoolteacher				
325	4015886	Anna Leonowens	['shows', 'servant', 'explains', 'has', 'tells', 'parries', 'persuades', 'stands', 'demands', 'convinces', 'goes', 'recalls', 'learns', 'teaches', 'agrees', 'refuses', 'reluctant', 'starts']	['causes', 'go', 'give', 'reminisces', 'believe', 'convinces', 'assist', 'shocked', 'allowed', 'prepared', 'see', 'form', 'enter', 'stay', 'visits', 'summoned', 'leave']	['Singapore', 'pupils', 'plea', 'contract']	servant				
326	4015886	Lady Thiang	['visits', 'explains', 'convinces', 'says', 'wear', 'assist', 'gives']	['include']						
327	4015886	Louis	['apprehensive']	['stay', 'persuading']	['son']					
328	4015886	Tuptim	['left']	['meeting', 'led', 'captured', 'deride']	['named', 'version', 'unhappy', 'noticing']					
329	4015886	Tom			['her', 'Cabin', 'husband']					
330	4015886	Abraham Lincoln				President				
331	3031997	Henry Hart		['confront', 'welcomed', 'forced']		artist				
332	3031997	Pike Dexter				owner				
333	3555758	Frenhofer		['commence', 'inspired']	['rebirth', 'painter']	painter				
334	3555758	Marianne		['using']	['girlfriend']					
335	6717319	Clifford			['nephew']					
336	6717319	Betsy Potter				schoolteacher				
337	7364229	Anna Karenina	['get', 'pushes', 'meets', 'walks', 'commits', 'becomes', 'tries', 'begs']	['live', 'visit', 'pursue']	['married', 'consort', 'much']					
338	7364229	Countess Vronsky	['tries', 'fails', 'continues', 'shows', 'makes']	['get', 'meets', 'meet', 'infatuated', 'pursue', 'allows', 'Count', 'kill']	['child', 'feelings', 'favor']					
339	7364229	Kitty Scherbatsky	['marries']							
340	7364229	Alexei Karenin	['allows', 'learns', 'becomes']	['leaves', 'begs']	['Leaving']	politician				
341	7364229	Konstantin Levin		['marries']	['suitor', 'distress']					
342	7364229	Dolly			['wife']					
343	3875767	Max Campion	['finds', 'quits', 'starts', 'insists', 'frightened', 'refused', 'developed', 'begs']	['marry', 'track', 'pose', 'caught', 'pay']	['blood', 'conversations']					
344	3875767	Johnny Martin	['apologizes', 'kisses']							
345	3875767	Penelope Wilhern	['ends', 'backs', 'caught', 'believes', 'marries', 'reveals', 'woman', 'spends', 'inspired', 'becomes', 'decides', 'marry']	['loved', 'kisses', 'flee', 'marry', 'exploit', 'born', 'pushing']	['photograph', 'parents', 'heartbroken', 'exasperated', 'life', 'mother', 'courage', 'wonder', 'Halloween']					
346	3875767	Edward Humphrey Vanderman III	['decides', 'offering', 'pay', 'recruited']	['go', 'marry', 'coerces', 'team']	['father', 'flight']					
347	3875767	Annie		['ends']	['befriending']					
348	3875767	Jessica			['parents']					
349	3875767	Franklin			['parents']					
350	23700037	Tommy	['gets', 'decide']	['get', 'get']						
351	331860	Rich	['argue']		['apartment']					
352	331860	Gabriel	['loses', 'argue', 'accepts', 'blows', 'met', 'made', 'chases', 'trust', 'apologizes', 'seeks', 'formed', 'becomes', 'decides', 'calls']	['follows', 'relieved', 'take', 'learn', 'escorts']	['frustrating', 'place', 'temp', 'friend']					
353	331860	Mark	['left', 'leaves', 'met', 'asserts', 'follows', 'heads', 'formed', 'gives', 'leave']	['trust', 'gone', 'escorts', 'badmouths']	['keys', 'consent', 'number', 'dancer']	dancer				
354	331860	Perry	['escorts', 'reconcile']	['seeks']	['ex-boyfriend', 'place']					
355	331860	Katherine	['proceeds', 'melts', 'leaves', 'humiliated', 'depart']		['friend']					
356	331860	Judy	['mediates', 'finds']		['girlfriend']					
357	331860	Salomé			['adaptation']					
358	9437838	Karan	['gets', 'decides', 'saves', 'quiets', 'angry', 'anxious', 'fail', 'left', 'lifts', 'arrive', 'refuses', 'shouts', 'rescued', 'try']	['reunited', 'meant', 'tells', 'married', 'tell', 'leave', 'escort', 'get', 'overcome']	['pregnancy']					
359	9437838	Sahiba	['tells', 'fallen', 'refuses', 'try', 'distressed', 'explains', 'faints']	['lifts', 'use', 'inherit', 'celebrated', 'ushering', 'saves', 'find', 'meant', 'overcome']	['left', 'plight', 'distressed', 'pregnant', 'house', 'wedding', 'hostel', 'engagement', 'showers', 'father', 'husband', 'family']					
360	9437838	Rai Singhal	['reveals', 'set']	['beat']	['warehouse', 'friend']					
361	9437838	Yogi Grewal	['declares', 'arrive', 'overhears', 'reveals', 'beat', 'berates', 'angry']							
362	9437838	Nisha	['love', 'realize']		['meeting', 'friend', 'marriage']					
363	9437838	Vicky	['arrives']	['beat', 'disrupted']	['question']					
364	9437838	Raunaq	['reunited']		['her']					
365	1191380	Oscar Wilde	['returns', 'sues', 'goes', 'weds', 'woven']	['re-introduced', 'seduces', 'released']	['visit']					
366	1191380	Alfred Douglas	['content']	['remain', 'sees']	['Hedonistic', 'father']					
367	3450620	Feynman	['crying']							
368	3450620	Arline	['school', 'follows']		['sight']					
369	3450620	Melville	['shows']		['father']					
370	3450620	Richard	['school']							
371	11595146	Claude	['unaware', 'die']	['blinded', 'lose']	['Officer', 'friend']	pilot				
372	11595146	Ronnie	['die', 'tells']	['lose']	['brother']					
373	11595146	Bogard	['comes']	['meeting', 'reunited', 'allows', 'survive']	['feelings', 'Young']					
374	11595146	Diana Boyce - Smith	['believes', 'sad', 'feels']	['tells', 'lose']	['feelings']					
375	3985480	Jessie Wilson	['see', 'declines', 'comes']	['show']	['appearance']	swimmer				
376	3985480	Jessie Wilson	['see', 'declines', 'comes']	['show']	['appearance']	instructor				
377	3985480	Adam Lawrence	['tries', 'sees', 'man', 'coaxes', 'unaware', 'travels', 'believes', 'joins', 'makes']	['explain', 'orders', 'jailed', 'hand']	['article']	journalist				
378	3985480	Adam Lawrence	['tries', 'sees', 'man', 'coaxes', 'unaware', 'travels', 'believes', 'joins', 'makes']	['explain', 'orders', 'jailed', 'hand']	['article']	reporter				
379	3985480	Linda			['loving']					
380	3985480	Frankie			['photographer']	photographer				
381	13007900	Nathaniel Branden	['built']		['name', 'wife']					
382	13007900	Barbara			['wife']					
383	33948002	Tom Ricks	['tries']	['use']		writer				
384	33948002	Margit			['widow', 'apartment']					
385	1571083	David Smith	['shows', 'spends', 'planning', 'see', 'barges', 'rented', 'faints', 'offers', 'drops', 'arranges', 'takes']	['beating', 'help', 'tells', 'kicks', 'following', 'asks']	['remarry', 'friend']					
386	1571083	Jeff	['go', 'walks', 'arranged', 'begin', 'decide']	['take', 'attacks']	['parents']					
387	1571083	Ann	['has', 'mention', 'thinks', 'become', 'meets', 'attacks', 'struggles', 'go', 'asks', 'begin', 'announces', 'stages', 'discovers', 'planning', 'yells', 'decide']	['take', 'following']						
388	33623286	Dushyanth	['gets', 'killed', 'gave', 'was', 'killed']	['know']	['face']					
389	33623286	Ganesh	['starts', 'has']							
390	33623286	Suma		['meets']	['marriage']					
391	7328023	Anjali Sharma	['says', 'jealous']	['loved', 'marries', 'loves']	['home']					
392	7328023	Ria	['leaves']	['come', 'gets']	['friend']					
393	7328023	Sanjay Malhotra	['fails', 'loved', 'loves', 'leaves', 'begins', 'makes', 'is', 'gets', 'goes', 'meets']	['stop', 'stops', 'loved']	['Jealous', 'frustrated']					
394	7328023	Rohit Khanna	['stops', 'ends']							
395	1511944	Sophie	['declares', 'reunite', 'decide', 'sends', 'meet', 'demands', 'cast', 'married', 'interrupts']	['cheer', 'tells', 'forgotten']	['girl']					
396	1511944	Julien	['disengages', 'meet', 'decide', 'gives', 'returns', 'admits', 'tells', 'wants', 'reunite']	['married', 'marry', 'remind']	['boy', 'successful', 'wedding', 'anniversary']					
397	17967428	Dempsey	['sets']	['meet']	['man', 'apartment']	Judge				
398	17967428	Henry Greene	['arrested', 'tries', 'returns']	['get', 'wait', 'move', 'tell', 'gone']	['dismay']					
399	17967428	Gus	['offers', 'proposes', 'go', 'arrives']	['put', 'get', 'love', 'has']	['overwhelmed', 'car']					
400	17967428	Isabelle Perry		['wants', 'find', 'get', 'come', 'leave', 'force', 'put', 'warns']	['sweetness', 'car']					
401	17967428	Tino Caraffa				singer				
402	33666731	Adam	['singer']			singer				
403	33666731	Adam	['singer']			manager				
404	33666731	Mark			['boyfriend']					
405	5208575	Aadhi	['decide']	['stop']						
406	5208575	Mathi	['confronts', 'ties']							
407	5208575	Vijayakumar	['debt']							
408	5208575	Kalingarayar	['comes', 'clear']	['arrange']	['daughter']					
409	5208575	Govindan	['thief']							
410	5208575	Madhi	['decide']	['stop']						
411	5208575	Chidambaram	['owes']		['officer']					
412	5208575	Chidambaran		['help']						
413	1105278	Sean	['waiting', 'answers', 'wrote', 'wants', 'leaves', 'collapse', 'refuses', 'couple', 'he', 'leave', 'runs']	['order', 'heard', 'brought', 'finds', 'encounters', 'attacks', 'recant', 'meet', 'treats', 'leave']	['father', 'life', 'lover', 'reincarnation', 'husband', 'reincarnated', 'brother']					
414	1105278	Clara	['lover', 'jealous', 'asks', 'points', 'abandoned', 'encounters']	['followed', 'meet', 'asks']	['wife', 'gift']					
415	1105278	Joseph	['discuss', 'pulls', 'begins', 'rushes', 'whispers', 'calls']	['get', 'marry']	['boyfriend']					
416	1105278	Anna	['couple', 'follows', 'kisses', 'discuss', 'accepted', 'hurries', 'asks', 'seems', 'watches', 'finds', 'receives', 'apologizes', 'misses', 'wades']	['meet', 'leave', 'tells']	['family', 'husband', 'gift', 'party', 'machine', 'details', 'behavior', 'mother', 'letters', 'first']					
417	1105278	Clifford	['arrives']	['asks', 'meet']	['brother']					
418	1105278	Bob	['talks']		['doctor']	doctor				
419	1105278	Laura			['sister']					
420	898561	Jerome Davenport	['go', 'reveals', 'advises', 'replies', 'attempts', 'tries', 'tells', 'meets']	['get', 'meet', 'visits', 'explore', 'eat']						His
421	898561	Antwone	['breaks', 'goes', 'finds', 'visits', 'comes', 'go', 'develops', 'feels', 'forgives', 'thrown', 'resistant', 'reveals', 'refuses', 'asks', 'confided', 'decides', 'establishes', 'faced', 'learns']	['met', 'return', 'visit', 'feels', 'eat', 'advises', 'sentenced', 'find', 'thanking', 'placed', 'tells']	['father', 'feelings', 'sexuality']					
422	898561	Nadine Tate	['reveals', 'abused']	['confronts']	['member', 'older']					
423	898561	Cheryl		['asks', 'go']	['personnel']					
424	898561	Eva Mae Fisher			['mother', 'man']					
425	898561	Annette			['his']					
426	5066214	Marion Steiner				theatre director				
427	5066214	Marion Steiner				actress				
428	5066214	Lucas Steiner				actress	Jewish			
429	5066214	Lucas Steiner				theatre director	Jewish			
430	6231868	Max Hornung	['informs', 'identified']			investigator				
431	6231868	Elizabeth	['refuses']	['let', 'informs']	['daughter', 'unable', 'list']	president				
432	6231868	Sam Roffe	['dies']		['accident', 'President', 'shares', 'members', 'President']	President				
433	6231868	Rhys Williams				CEO				
434	2734962	Javier	['unwilling']	['break']	['immature']					
435	2734962	Paula	['breaks']		['gorgeous']					
436	2734962	Pedro			['boyfriend']					
437	2734962	Sonia			['girlfriend']					
438	32494636	Bharathi	['falls', 'learns', 'succeed', 'assumes', 'wants']	['please', 'reveal']	['home', 'plan', 'secret']					
439	32494636	Dhana	['fix']	['persuades']	['brother']					
440	32494636	Saravanan	['raise', 'particular', 'wants', 'find']	['go']	['eyes', 'enemy', 'merchant']	merchant				
441	32494636	Gayathri	['sees', 'comes']		['form']					
442	22681199	Cream	['announces', 'found', 'replies', 'meet', 'learns', 'lost', 'believe', 'finding', 'asked']	['handing', 'tell']	['Believing', 'fear', 'wedding', 'photograph', 'perspective', 'grave', 'recorder']					
443	22681199	Kay	['satisfied', 'handing', 'watches', 'keeps']	['left']						
444	22681199	Joo - hwan				doctor				
445	27694404	Jamie	['develop', 'overhears', 'hesitant', 'spends', 'discovers', 'has', 'recruiter', 'presents', 'tells', 'get', 'agrees', 'meets', 'comes']	['go', 'get', 'finds', 'informs', 'surprise', 'accept']	['apartment', 'mother']	executive recruiter				
446	27694404	Jamie	['develop', 'overhears', 'hesitant', 'spends', 'discovers', 'has', 'recruiter', 'presents', 'tells', 'get', 'agrees', 'meets', 'comes']	['go', 'get', 'finds', 'informs', 'surprise', 'accept']	['apartment', 'mother']	art director				
447	27694404	Dylan	['returns', 'leaving', 'comes', 'suggests', 'discusses', 'asks', 'hesitant', 'claims', 'interviewing', 'realizes']	['informs', 'interview', 'confronts', 'let', 'recruit', 'presents', 'accept', 'get', 'tells']	['city']	art director				
448	27694404	Parker	['leaves']	['tells', 'meets']						
449	27694404	Annie			['sister']					
450	6960205	Cybil		['Aspiring']						
451	6960205	Darcy			['friend']					
452	6960205	Andrea Marr				guide				
453	6960205	Todd Sparrow				singer				
454	35587809	Calvin Weir - Fields	['reveals', 'proves', 'intends', 'says', 'writes', 'stunned', 'manifested', 'leaves', 'introduces', 'discovers', 'finds', 'complains', 'takes', 'miserable', 'spends', 'has', 'wakes', 'stops']	['find', 'tells', 'accusing', 'accuses', 'inspired', 'write', 'leave']	['brother', 'gloominess', 'house']	author				
455	35587809	Calvin Weir - Fields	['reveals', 'proves', 'intends', 'says', 'writes', 'stunned', 'manifested', 'leaves', 'introduces', 'discovers', 'finds', 'complains', 'takes', 'miserable', 'spends', 'has', 'wakes', 'stops']	['find', 'tells', 'accusing', 'accuses', 'inspired', 'write', 'leave']	['brother', 'gloominess', 'house']	novelist				
456	35587809	Ruby Sparks	['returns', 'tells', 'finds', 'spending', 'creation', 'miserable', 'runs', 'becomes', 'locks', 'thinking', 'accusing', 'fights', 'leaves', 'insists', 'enjoy']	['finds', 'meet', 'loves', 'takes', 'uses', 'see', 'filled', 'introduces', 'find', 'join', 'affects', 'sees', 'confused', 'leaves', 'write']	['origins', 'spirit', 'exhausted']					
457	35587809	Langdon Tharp	['flirts', 'sees']	['join']		author				
458	35587809	Scotty	['sees']		['picture', 'dog', 'walking']					
459	35587809	Harry	['amazed', 'suggests', 'warns', 'believes']	['calls', 'believe', 'tell', 'asks']						
460	35587809	Lila	['accuses']		['his']					
461	35587809	Mabel		['meets']	['fan']					
462	35587809	Gertrude		['meet']	['spirited', 'his']					
463	35587809	Rosenthal			['therapist']	therapist				
464	17257463	Baba	['raised']		['leader']	leader				
465	17257463	Shubhi			['teacher']	kindergarten teacher				
466	4290149	Dew	['refuses', 'leaves', 'programmer', 'finds']	['left', 'accompany']	['heart']					
467	1844300	Yong - ki				comedian				
468	1844300	Jung - yun							disease	
469	6945913	Jeanne	['milliner']			milliner				
470	848218	Ted Baker	['puts', 'take', 'falls']	['inspire']	['waiting', 'aircraft']					
471	848218	Al Yackey	['likens', 'sits', 'suggests']	['saves']	['bomber', 'advice', 'equipment']					
472	848218	Pete Sandich	['releases', 'tries', 'appears', 'ai', 'wakes', 'runs', 'smiles', 'getting', 'takes', 'take', 'refuses', 'makes', 'manages']	['consider', 'glide', 'assigned', 'sabotage', 'talk', 'guide', 'sits', 'confronts']	['anguish', 'role', 'inspiration', 'unseen', 'help']	firefighter				
473	848218	Dorinda Durston	['appears', 'confronts', 'completes', 'wades', 'steals', 'tells', 'smiles', 'walks']	['make', 'forced']	['premonition', 'death']	pilot				
474	848218	Hap			['barber']	barber				
475	1087247	Rathbone	['suffered', 'said']	['known']	['duel']					
476	1087247	Capistrano			['Curse']					
477	1087247	Fred Cavens			['son']					
478	1087247	Zorro			['Mark', 'guise', 'hero', 'masked']					
479	1087247	Pasquale			['Captain']	Captain				
480	1087247	Inez			['wife']					
481	1087247	Albert			['son']					
482	1087247	Arthur Miller				cinematographer				
483	1087247	Rouben Mamoulian				director				
484	277148	George Downes	['persuades']		['friend']					
485	277148	Michael O'Neil	['marry', 'tells', 'jealous', 'loves', 'chases', 'marries', 'holds', 'starts', 'gets', 'gives']	['tells', 'taking', 'kissed', 'tell']	['intent']					
486	277148	Julianne Potter	['asks', 'pursues', 'wishes', 'realizes', 'kisses', 'confesses', 'upset', 'tells', 'pretend']	['gets', 'maid', 'grabs', 'do', 'persuades']		maid		27 - year - old		
487	277148	Julianne Potter	['asks', 'pursues', 'wishes', 'realizes', 'kisses', 'confesses', 'upset', 'tells', 'pretend']	['gets', 'maid', 'grabs', 'do', 'persuades']		critic		27 - year - old		
